PowerD=calc,DesiredDistance=calc,e_i=calc,e_f=calc,Tid=meas,Avstand=meas,Ts=calc,e_d=calc,PowerA=calc,u_k=calc,e_k=calc
No specified init-data
38.0,302,0,-17.3042923733398,4.043063163757324,321,0.004216194152832031,0,38.0,-38.0,-19
38.0,302,0,-17.338206525873,4.049556016921997,321,0.006492853164672852,0,38.0,-38.0,-19
38.0,302,0,-17.37144239535554,4.056084156036377,321,0.006528139114379883,0,38.0,-38.0,-19
48.00000000000001,302,0,-17.50401354744843,4.061277151107788,326,0.005192995071411133,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-17.63393327649946,4.069133996963501,326,0.007856845855712891,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-17.76125461096947,4.072734117507935,326,0.003600120544433594,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-17.88602951875008,4.07911205291748,326,0.006377935409545898,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.00830892837508,4.084762096405029,326,0.005650043487548828,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.12814274980758,4.091722965240479,326,0.006960868835449219,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.24557989481143,4.095843076705933,326,0.004120111465454102,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.3606682969152,4.101608991622925,326,0.005765914916992188,0,48.00000000000001,-48.00000000000001,-24
38.0,302,0,-18.37345493097689,4.107887983322144,321,0.00627899169921875,0,38.0,-38.0,-19
38.0,302,0,-18.38598583235735,4.115612030029297,321,0.00772404670715332,0,38.0,-38.0,-19
38.0,302,0,-18.3982661157102,4.118594169616699,321,0.002982139587402344,0,38.0,-38.0,-19
38.0,302,0,-18.410300793396,4.124758005142212,321,0.006163835525512695,0,38.0,-38.0,-19
38.0,302,0,-18.42209477752808,4.130779981613159,321,0.006021976470947266,0,38.0,-38.0,-19
38.0,302,0,-18.43365288197752,4.139070987701416,321,0.008291006088256836,0,38.0,-38.0,-19
38.0,302,0,-18.44497982433796,4.142532110214233,321,0.003461122512817383,0,38.0,-38.0,-19
38.0,302,0,-18.4560802278512,4.147844076156616,321,0.005311965942382813,0,38.0,-38.0,-19
48.00000000000001,302,0,-18.56695862329418,4.154131174087524,326,0.006287097930908203,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.6756194508283,4.161442995071411,326,0.007311820983886719,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.78210706181173,4.167837142944336,326,0.006394147872924805,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.8864649205755,4.176032066345215,326,0.008194923400878906,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-18.98873562216399,4.178835153579712,326,0.00280308723449707,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-19.08896090972071,4.185353994369507,326,0.006518840789794922,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-19.1871816915263,4.191302061080933,326,0.005948066711425781,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-19.28343805769577,4.198072195053101,326,0.006770133972167969,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-19.37776929654186,4.207691192626953,326,0.009618997573852539,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-19.47021391061102,4.21517014503479,326,0.007478952407836914,0,48.00000000000001,-48.00000000000001,-24
38.0,302,0,-19.4608096323988,4.21800708770752,321,0.002836942672729492,0,38.0,-38.0,-19
38.0,302,0,-19.45159343975082,4.224107980728149,321,0.006100893020629883,0,38.0,-38.0,-19
38.0,302,0,-19.4425615709558,4.231166124343872,321,0.007058143615722656,0,38.0,-38.0,-19
38.0,302,0,-19.43371033953668,4.240791082382202,321,0.009624958038330078,0,38.0,-38.0,-19
38.0,302,0,-19.42503613274595,4.245428085327148,321,0.004637002944946289,0,38.0,-38.0,-19
38.0,302,0,-19.41653541009103,4.252751111984253,321,0.007323026657104492,0,38.0,-38.0,-19
38.0,302,0,-19.40820470188921,4.257388114929199,321,0.004637002944946289,0,38.0,-38.0,-19
38.0,302,0,-19.40004060785142,4.264765977859497,321,0.007377862930297852,0,38.0,-38.0,-19
38.0,302,0,-19.3920397956944,4.269220113754272,321,0.004454135894775391,0,38.0,-38.0,-19
38.0,302,0,-19.38419899978051,4.27695107460022,321,0.007730960845947266,0,38.0,-38.0,-19
38.0,302,0,-19.37651501978489,4.280932188034058,321,0.003981113433837891,0,38.0,-38.0,-19
38.0,302,0,-19.36898471938919,4.286059141159058,321,0.005126953125,0,38.0,-38.0,-19
56.00000000000001,302,0,-19.54160502500141,4.294785022735596,330,0.008725881576538086,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-19.71077292450138,4.301141977310181,330,0.006356954574584961,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-19.87655746601135,4.308833122253418,330,0.007691144943237305,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-20.03902631669112,4.312962055206299,330,0.004128932952880859,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-20.1982457903573,4.31793999671936,330,0.004977941513061523,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-20.35428087455015,4.32475209236145,330,0.006812095642089844,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-20.50719525705915,4.331494092941284,330,0.006742000579833984,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-20.65705135191796,4.338732004165649,330,0.007237911224365234,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-20.8039103248796,4.347414016723633,330,0.008682012557983398,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-20.94783211838201,4.355133056640625,330,0.007719039916992188,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-21.08887547601437,4.358812093734741,330,0.003679037094116211,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-21.22709796649408,4.365880966186523,330,0.007068872451782227,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-21.3625560071642,4.374402046203613,330,0.008521080017089844,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-21.49530488702091,4.377600193023682,330,0.003198146820068359,0,56.00000000000001,-56.00000000000001,-28
54.0,302,0,-21.60539878928049,4.386940002441406,329,0.009339809417724609,0,54.0,-54.0,-27
54.0,302,0,-21.71329081349488,4.389605045318604,329,0.002665042877197266,0,54.0,-54.0,-27
54.0,302,0,-21.81902499722498,4.397005081176758,329,0.007400035858154297,0,54.0,-54.0,-27
54.0,302,0,-21.92264449728048,4.405400037765503,329,0.008394956588745117,0,54.0,-54.0,-27
54.0,302,0,-22.02419160733487,4.409000158309937,329,0.003600120544433594,0,54.0,-54.0,-27
54.0,302,0,-22.12370777518817,4.415052175521851,329,0.006052017211914063,0,54.0,-54.0,-27
54.0,302,0,-22.2212336196844,4.424995183944702,329,0.009943008422851563,0,54.0,-54.0,-27
56.00000000000001,302,0,-22.33680894729072,4.428104162216187,330,0.003108978271484375,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.4500727683449,4.434494972229004,330,0.006390810012817383,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.561071312978,4.440004110336304,330,0.005509138107299805,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.66984988671844,4.447313070297241,330,0.0073089599609375,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.77645288898407,4.455485105514526,330,0.008172035217285156,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.88092383120439,4.458665132522583,330,0.003180027008056641,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.98330535458029,4.467008113861084,330,0.008342981338500977,0,56.00000000000001,-56.00000000000001,-28
52.0,302,0,-23.04363924748869,4.474980115890503,328,0.007972002029418945,0,52.0,-52.0,-26
52.0,302,0,-23.10276646253891,4.478734970092773,328,0.003754854202270508,0,52.0,-52.0,-26
52.0,302,0,-23.16071113328813,4.484879016876221,328,0.006144046783447266,0,52.0,-52.0,-26
52.0,302,0,-23.21749691062237,4.49113917350769,328,0.006260156631469727,0,52.0,-52.0,-26
52.0,302,0,-23.27314697240993,4.498589992523193,328,0.00745081901550293,0,52.0,-52.0,-26
52.0,302,0,-23.32768403296173,4.509968996047974,328,0.01137900352478027,0,52.0,-52.0,-26
52.0,302,0,-23.38113035230249,4.514806985855103,328,0.004837989807128906,0,52.0,-52.0,-26
52.0,302,0,-23.43350774525644,4.523073196411133,328,0.008266210556030273,0,52.0,-52.0,-26
52.0,302,0,-23.48483759035131,4.52685809135437,328,0.003784894943237305,0,52.0,-52.0,-26
52.0,302,0,-23.53514083854428,4.533008098602295,328,0.006150007247924805,0,52.0,-52.0,-26
52.0,302,0,-23.5844380217734,4.538071155548096,328,0.005063056945800781,0,52.0,-52.0,-26
52.0,302,0,-23.63274926133793,4.546635150909424,328,0.008563995361328125,0,52.0,-52.0,-26
52.0,302,0,-23.68009427611117,4.550827026367188,328,0.004191875457763672,0,52.0,-52.0,-26
52.0,302,0,-23.72649239058894,4.557022094726563,328,0.006195068359375,0,52.0,-52.0,-26
48.00000000000001,302,0,-23.73196254277717,4.568013191223145,326,0.01099109649658203,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.73732329192162,4.571057081222534,326,0.003043889999389648,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.74257682608319,4.576760053634644,326,0.005702972412109375,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.74772528956153,4.582862138748169,326,0.006102085113525391,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.75277078377029,4.58976411819458,326,0.006901979446411133,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.75771536809489,4.5975341796875,326,0.007770061492919922,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.76256106073299,4.607351064682007,326,0.009816884994506836,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.76730983951834,4.614899158477783,326,0.007548093795776367,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.77196364272797,4.618556976318359,326,0.003657817840576172,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.77652436987341,4.624536037445068,326,0.005979061126708984,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.78099388247594,4.630022048950195,326,0.005486011505126953,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.78537400482643,4.639801025390625,326,0.009778976440429688,0,48.00000000000001,-48.00000000000001,-24
38.0,302,0,-23.6896665247299,4.647318124771118,321,0.007517099380493164,0,38.0,-38.0,-19
38.0,302,0,-23.5958731942353,4.650840044021606,321,0.003521919250488281,0,38.0,-38.0,-19
38.0,302,0,-23.50395573035059,4.65765118598938,321,0.006811141967773438,0,38.0,-38.0,-19
38.0,302,0,-23.41387661574358,4.666023969650269,321,0.008372783660888672,0,38.0,-38.0,-19
38.0,302,0,-23.32559908342871,4.668835163116455,321,0.002811193466186523,0,38.0,-38.0,-19
38.0,302,0,-23.23908710176013,4.67448616027832,321,0.005650997161865234,0,38.0,-38.0,-19
38.0,302,0,-23.15430535972492,4.679912090301514,321,0.005425930023193359,0,38.0,-38.0,-19
38.0,302,0,-23.07121925253042,4.686902046203613,321,0.006989955902099609,0,38.0,-38.0,-19
38.0,302,0,-22.98979486747981,4.691483974456787,321,0.004581928253173828,0,38.0,-38.0,-19
38.0,302,0,-22.90999897013021,4.697496175765991,321,0.006012201309204102,0,38.0,-38.0,-19
38.0,302,0,-22.83179899072761,4.703526020050049,321,0.006029844284057617,0,38.0,-38.0,-19
38.0,302,0,-22.75516301091306,4.711210966110229,321,0.007684946060180664,0,38.0,-38.0,-19
38.0,302,0,-22.68005975069479,4.715424060821533,321,0.004213094711303711,0,38.0,-38.0,-19
38.0,302,0,-22.6064585556809,4.719926118850708,321,0.004502058029174805,0,38.0,-38.0,-19
38.0,302,0,-22.53432938456728,4.726776123046875,321,0.006850004196166992,0,38.0,-38.0,-19
38.0,302,0,-22.46364279687593,4.734985113143921,321,0.008208990097045898,0,38.0,-38.0,-19
38.0,302,0,-22.39436994093841,4.73737096786499,321,0.002385854721069336,0,38.0,-38.0,-19
38.0,302,0,-22.32648254211964,4.747815132141113,321,0.01044416427612305,0,38.0,-38.0,-19
38.0,302,0,-22.25995289127725,4.752577066421509,321,0.004761934280395508,0,38.0,-38.0,-19
38.0,302,0,-22.1947538334517,4.760730028152466,321,0.008152961730957031,0,38.0,-38.0,-19
38.0,302,0,-22.13085875678267,4.767407178878784,321,0.006677150726318359,0,38.0,-38.0,-19
38.0,302,0,-22.06824158164701,4.775079965591431,321,0.007672786712646484,0,38.0,-38.0,-19
38.0,302,0,-22.00687675001407,4.777997016906738,321,0.002917051315307617,0,38.0,-38.0,-19
38.0,302,0,-21.94673921501379,4.784661054611206,321,0.006664037704467773,0,38.0,-38.0,-19
38.0,302,0,-21.88780443071351,4.791491031646729,321,0.006829977035522461,0,38.0,-38.0,-19
48.00000000000001,302,0,-21.93004834209924,4.797034978866577,326,0.005543947219848633,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-21.97144737525725,4.80533504486084,326,0.008300065994262695,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.01201842775211,4.812489032745361,326,0.007153987884521484,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.05177805919706,4.818010091781616,326,0.005521059036254883,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.09074249801313,4.822499990463257,326,0.004489898681640625,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.12892764805286,4.828984022140503,326,0.006484031677246094,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.1663490950918,4.835537195205688,326,0.006553173065185547,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.20302211318997,4.842709064483643,326,0.007171869277954102,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.23896167092617,4.846341133117676,326,0.003632068634033203,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.27418243750765,4.851274967193604,326,0.004933834075927734,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.30869878875749,4.859037160873413,326,0.00776219367980957,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.34252481298234,4.867300987243652,326,0.008263826370239258,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.3756743167227,4.874972105026245,326,0.007671117782592773,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.40816083038824,4.882112979888916,326,0.007140874862670898,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.43999761378048,4.886005163192749,326,0.003892183303833008,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.47119766150487,4.891194105148315,326,0.005188941955566406,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.50177370827477,4.898593187332153,326,0.007399082183837891,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.53173823410928,4.904798030853271,326,0.006204843521118164,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.56110346942709,4.911667108535767,326,0.006869077682495117,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.58988140003855,4.91756796836853,326,0.005900859832763672,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.61808377203778,4.925484180450439,326,0.00791621208190918,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.64572209659702,4.928964138031006,326,0.003479957580566406,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.67280765466508,4.935297012329102,326,0.006332874298095703,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.69935150157178,4.942671060562134,326,0.007374048233032227,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.72536447154035,4.949047088623047,326,0.006376028060913086,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.75085718210954,4.954493999481201,326,0.005446910858154297,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.77584003846735,4.959582090377808,326,0.005088090896606445,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.800323237698,4.965059041976929,326,0.005476951599121094,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.82431677294404,4.971536159515381,326,0.006477117538452148,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.84783043748516,4.978507995605469,326,0.006971836090087891,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.87087382873545,4.982501983642578,326,0.003993988037109375,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.89345635216075,4.987799167633057,326,0.005297183990478516,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.91558722511753,4.995938062667847,326,0.008138895034790039,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-22.93727548061518,4.999361038208008,326,0.003422975540161133,0,48.00000000000001,-48.00000000000001,-24
56.00000000000001,302,0,-23.03852997100288,5.008517026901245,330,0.009155988693237305,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-23.13775937158282,5.017852067947388,330,0.009335041046142578,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-23.23500418415116,5.020092010498047,330,0.00223994255065918,0,56.00000000000001,-56.00000000000001,-28
48.00000000000001,302,0,-23.25030410046814,5.026942014694214,326,0.006850004196166992,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.26529801845878,5.032499074935913,326,0.005557060241699219,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.2799920580896,5.03914213180542,326,0.006643056869506836,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.29439221692781,5.043442964553833,326,0.004300832748413086,0,48.00000000000001,-48.00000000000001,-24
56.00000000000001,302,0,-23.38850437258925,5.050708055496216,330,0.007265090942382813,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-23.48073428513746,5.056816101074219,330,0.00610804557800293,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-23.57111959943472,5.064678192138672,330,0.007862091064453125,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-23.65969720744602,5.06848406791687,330,0.003805875778198242,0,56.00000000000001,-56.00000000000001,-28
48.00000000000001,302,0,-23.66650326329709,5.074846029281616,326,0.006361961364746094,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.67317319803115,5.081138134002686,326,0.006292104721069336,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.67970973407053,5.088698148727417,326,0.007560014724731445,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.68611553938912,5.096052169799805,326,0.007354021072387695,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.69239322860134,5.099555969238281,326,0.003503799438476563,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.69854536402932,5.10539698600769,326,0.00584101676940918,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.70457445674873,5.113039016723633,326,0.007642030715942383,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.71048296761376,5.118581056594849,326,0.00554203987121582,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.71627330826148,5.125348091125488,326,0.006767034530639648,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.72194784209625,5.130086183547974,326,0.004738092422485352,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.72750888525432,5.136667966842651,326,0.006581783294677734,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.73295870754924,5.141855001449585,326,0.005187034606933594,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.73829953339825,5.147354125976563,326,0.005499124526977539,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.74353354273029,5.15540599822998,326,0.008051872253417969,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.74866287187568,5.159054040908813,326,0.003648042678833008,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.75368961443816,5.165371179580688,326,0.006317138671875,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.7586158221494,5.171624183654785,326,0.00625300407409668,0,48.00000000000001,-48.00000000000001,-24
48.00000000000001,302,0,-23.76344350570641,5.179859161376953,326,0.008234977722167969,0,48.00000000000001,-48.00000000000001,-24
38.0,302,0,-23.66817463559229,5.186877965927124,321,0.007018804550170898,0,38.0,-38.0,-19
38.0,302,0,-23.57481114288043,5.191332101821899,321,0.004454135894775391,0,38.0,-38.0,-19
38.0,302,0,-23.48331492002282,5.198731184005737,321,0.007399082183837891,0,38.0,-38.0,-19
38.0,302,0,-23.39364862162236,5.202821969985962,321,0.004090785980224609,0,38.0,-38.0,-19
38.0,302,0,-23.30577564918991,5.208616971969604,321,0.005795001983642578,0,38.0,-38.0,-19
38.0,302,0,-23.21966013620612,5.215439081192017,321,0.006822109222412109,0,38.0,-38.0,-19
38.0,302,0,-23.13526693348199,5.219560146331787,321,0.004121065139770508,0,38.0,-38.0,-19
38.0,302,0,-23.05256159481235,5.225552082061768,321,0.005991935729980469,0,38.0,-38.0,-19
38.0,302,0,-22.97151036291611,5.231922149658203,321,0.006370067596435547,0,38.0,-38.0,-19
38.0,302,0,-22.89208015565778,5.238984107971191,321,0.007061958312988281,0,38.0,-38.0,-19
38.0,302,0,-22.81423855254463,5.24346399307251,321,0.004479885101318359,0,38.0,-38.0,-19
38.0,302,0,-22.73795378149373,5.248654127120972,321,0.005190134048461914,0,38.0,-38.0,-19
38.0,302,0,-22.66319470586385,5.257156133651733,321,0.008502006530761719,0,38.0,-38.0,-19
38.0,302,0,-22.58993081174657,5.263054132461548,321,0.005897998809814453,0,38.0,-38.0,-19
38.0,302,0,-22.51813219551164,5.271121025085449,321,0.008066892623901367,0,38.0,-38.0,-19
38.0,302,0,-22.44776955160141,5.275024175643921,321,0.00390315055847168,0,38.0,-38.0,-19
56.00000000000001,302,0,-22.55881416056938,5.280901193618774,330,0.005877017974853516,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.66763787735799,5.288488149642944,330,0.007586956024169922,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.77428511981082,5.294502973556519,330,0.006014823913574219,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.87879941741461,5.300506114959717,330,0.006003141403198242,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-22.98122342906631,5.309836149215698,330,0.009330034255981445,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-23.08159896048498,5.312924146652222,330,0.003087997436523438,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-23.17996698127528,5.318714141845703,330,0.005789995193481445,0,56.00000000000001,-56.00000000000001,-28
54.0,302,0,-23.25636764164977,5.326040983200073,329,0.007326841354370117,0,54.0,-54.0,-27
54.0,302,0,-23.33124028881678,5.332648992538452,329,0.006608009338378906,0,54.0,-54.0,-27
54.0,302,0,-23.40461548304044,5.339581966400146,329,0.006932973861694336,0,54.0,-54.0,-27
54.0,302,0,-23.47652317337963,5.344437122344971,329,0.004855155944824219,0,54.0,-54.0,-27
68.00000000000001,302,0,-23.68699270991204,5.349501132965088,336,0.005064010620117188,0,68.00000000000001,-68.00000000000001,-34
68.00000000000001,302,0,-23.8932528557138,5.354809999465942,336,0.005308866500854492,0,68.00000000000001,-68.00000000000001,-34
68.00000000000001,302,0,-24.09538779859952,5.361104011535645,336,0.006294012069702148,0,68.00000000000001,-68.00000000000001,-34
68.00000000000001,302,0,-24.29348004262753,5.367796182632446,336,0.006692171096801758,0,68.00000000000001,-68.00000000000001,-34
64.0,302,0,-24.44761044177498,5.372675180435181,334,0.004878997802734375,0,64.0,-64.0,-32
64.0,302,0,-24.59865823293948,5.377868175506592,334,0.005192995071411133,0,64.0,-64.0,-32
64.0,302,0,-24.74668506828069,5.387147188186646,334,0.009279012680053711,0,64.0,-64.0,-32
64.0,302,0,-24.89175136691507,5.392692089080811,334,0.005544900894165039,0,64.0,-64.0,-32
64.0,302,0,-25.03391633957678,5.39798903465271,334,0.005296945571899414,0,64.0,-64.0,-32
64.0,302,0,-25.17323801278524,5.410982131958008,334,0.01299309730529785,0,64.0,-64.0,-32
54.0,302,0,-25.20977325252953,5.41895318031311,329,0.007971048355102539,0,54.0,-54.0,-27
54.0,302,0,-25.24557778747894,5.424826145172119,329,0.005872964859008789,0,54.0,-54.0,-27
54.0,302,0,-25.28066623172936,5.431545972824097,329,0.006719827651977539,0,54.0,-54.0,-27
54.0,302,0,-25.31505290709477,5.436635971069336,329,0.005089998245239258,0,54.0,-54.0,-27
52.0,302,0,-25.32875184895287,5.44254207611084,328,0.005906105041503906,0,52.0,-52.0,-26
52.0,302,0,-25.34217681197382,5.447839021682739,328,0.005296945571899414,0,52.0,-52.0,-26
52.0,302,0,-25.35533327573434,5.454734086990356,328,0.006895065307617188,0,52.0,-52.0,-26
52.0,302,0,-25.36822661021965,5.461874961853027,328,0.007140874862670898,0,52.0,-52.0,-26
52.0,302,0,-25.38086207801526,5.466655015945435,328,0.004780054092407227,0,52.0,-52.0,-26
52.0,302,0,-25.39324483645495,5.473023176193237,328,0.006368160247802734,0,52.0,-52.0,-26
52.0,302,0,-25.40537993972585,5.478015184402466,328,0.004992008209228516,0,52.0,-52.0,-26
52.0,302,0,-25.41727234093134,5.485340118408203,328,0.007324934005737305,0,52.0,-52.0,-26
52.0,302,0,-25.42892689411271,5.489345073699951,328,0.004004955291748047,0,52.0,-52.0,-26
52.0,302,0,-25.44034835623045,5.4967360496521,328,0.007390975952148438,0,52.0,-52.0,-26
52.0,302,0,-25.45154138910585,5.504009008407593,328,0.007272958755493164,0,52.0,-52.0,-26
52.0,302,0,-25.46251056132373,5.511382102966309,328,0.00737309455871582,0,52.0,-52.0,-26
52.0,302,0,-25.47326035009725,5.514710187911987,328,0.003328084945678711,0,52.0,-52.0,-26
52.0,302,0,-25.48379514309531,5.521445035934448,328,0.006734848022460938,0,52.0,-52.0,-26
52.0,302,0,-25.4941192402334,5.527312040328979,328,0.00586700439453125,0,52.0,-52.0,-26
52.0,302,0,-25.50423685542873,5.537255048751831,328,0.009943008422851563,0,52.0,-52.0,-26
52.0,302,0,-25.51415211832015,5.539107084274292,328,0.001852035522460938,0,52.0,-52.0,-26
52.0,302,0,-25.52386907595375,5.546993017196655,328,0.007885932922363281,0,52.0,-52.0,-26
52.0,302,0,-25.53339169443468,5.550884008407593,328,0.0038909912109375,0,52.0,-52.0,-26
56.00000000000001,302,0,-25.58272386054598,5.558866024017334,330,0.007982015609741211,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-25.63106938333506,5.566992044448853,330,0.008126020431518555,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-25.67844799566835,5.573976993560791,330,0.006984949111938477,0,56.00000000000001,-56.00000000000001,-28
56.00000000000001,302,0,-25.72487903575499,5.577190160751343,330,0.003213167190551758,0,56.00000000000001,-56.00000000000001,-28
