e_k=calc,DesiredDistance=calc,PowerD=calc,e_f=calc,Tid=meas,Avstand=meas,D_k=calc,Ts=calc,I_k=calc,PowerA=calc,u_k=calc
No specified init-data
-8,263,1.7591833555060103,-8.022742110417694,30.66499304771424,271,0.0022159135979294984,0.0041890144348215586,18.23860073089606,1.7591833555060103,-1.7591833555060103
-8,263,1.780493932616152,-8.02228726820934,30.67020320892334,271,0.001745981324185358,0.00521016120909934,18.217760086059663,1.780493932616152,-1.780493932616152
-8,263,1.8124249138811253,-8.021841522845152,30.67803406715393,271,0.001138432981575401,0.00783085823059082,18.1864366531373,1.8124249138811253,-1.8124249138811253
-8,263,1.8236912357736614,-8.021404692388248,30.68124604225159,271,0.002720011479678407,0.0032119750976598027,18.17358875274666,1.8236912357736614,-1.8236912357736614
-8,263,1.8526700302541312,-8.020976598540484,30.68812203407288,271,0.001245184284364921,0.0068759918212890625,18.146084785461504,1.8526700302541312,-1.8526700302541312
-8,263,1.8683634385071304,-8.020557066569674,30.69224309921265,271,0.0020360365904477555,0.004121065139770508,18.129600524902422,1.8683634385071304,-1.8683634385071304
-8,263,1.8974412172909303,-8.02014592523828,30.69929504394532,271,0.0011660367373261132,0.007051944732669568,18.101392745971744,1.8974412172909303,-1.8974412172909303
-8,263,1.9306019981873734,-8.019743006733513,30.70753812789917,271,0.0009775916562841773,0.008243083953850316,18.068420410156342,1.9306019981873734,-1.9306019981873734
-8,263,1.9559081173435693,-8.019348146598842,30.71392917633057,271,0.0012356662256885764,0.006391048431400037,18.042856216430742,1.9559081173435693,-1.9559081173435693
-8,263,1.9829260843853775,-8.018961183666866,30.7206621170044,271,0.0011494618792070221,0.006732940673831678,18.015924453735416,1.9829260843853775,-1.9829260843853775
-8,263,1.9988835674321694,-8.018581959993528,30.72482013702393,271,0.001824058910525775,0.004158020019527697,17.999292373657305,1.9988835674321694,-1.9988835674321694
-8,263,2.0217165889056052,-8.018210320793656,30.73040509223938,271,0.0013308582988921015,0.005584955215450549,17.976952552795503,2.0217165889056052,-2.0217165889056052
-8,263,2.051783455959634,-8.017846114377782,30.73783421516419,271,0.000980482944110678,0.007429122924811793,17.947236061096255,2.051783455959634,-2.051783455959634
-8,263,2.0648378427647787,-8.017489192090226,30.74135899543762,271,0.0020252172326734367,0.003524780273426842,17.933136940002548,2.0648378427647787,-2.0648378427647787
-8,263,2.092669619683153,-8.01713940824842,30.74807119369507,271,0.0010422333440982437,0.006712198257449842,17.90628814697275,2.092669619683153,-2.092669619683153
-8,263,2.1138854552997604,-8.01679662008345,30.75343418121338,271,0.0012783478007331324,0.005362987518310547,17.884836196899506,2.1138854552997604,-2.1138854552997604
-8,263,2.1457154810970973,-8.01646068768178,30.76128602027893,271,0.0008556782656030788,0.007851839065551758,17.8534288406373,2.1457154810970973,-2.1457154810970973
-8,263,2.157697702682577,-8.016131473928144,30.76456904411316,271,0.002005552017037299,0.0032830238342285156,17.840296745300385,2.157697702682577,-2.157697702682577
-8,263,2.1824027228544933,-8.01580884444958,30.77051520347595,271,0.0010851692962791583,0.005946159362789416,17.816512107849228,2.1824027228544933,-2.1824027228544933
-8,263,2.2051029497734067,-8.015492667560588,30.7761971950531,271,0.0011129086859737382,0.00568199157715199,17.79378414154062,2.2051029497734067,-2.2051029497734067
-8,263,2.2339862034614897,-8.015182814209377,30.78335618972778,271,0.0008656336966069249,0.0071589946746790645,17.765148162841903,2.2339862034614897,-2.2339862034614897
-8,263,2.2584266706944724,-8.014879157925188,30.78949713706971,271,0.0009889558313427157,0.0061409473419296035,17.740584373474185,2.2584266706944724,-2.2584266706944724
-8,263,2.2815646168727537,-8.014581574766684,30.79529118537903,271,0.0010272028903374447,0.0057940483093190664,17.71740818023691,2.2815646168727537,-2.2815646168727537
-8,263,2.2982278956463666,-8.014289943271349,30.79954314231873,271,0.0013717518755280449,0.004251956939700818,17.700400352478106,2.2982278956463666,-2.2982278956463666
-8,263,2.3186423545451964,-8.014004144405922,30.8045871257782,271,0.0011332268145744194,0.0050439834594691035,17.68022441864023,2.3186423545451964,-2.3186423545451964
-8,263,2.345454390217997,-8.013724061517802,30.81121802330017,271,0.0008447812296644092,0.006630897521972656,17.65370082855234,2.345454390217997,-2.345454390217997
-8,263,2.3812665399183888,-8.013449580287446,30.82011413574219,271,0.0006170812973532654,0.008896112442020154,17.618116378784258,2.3812665399183888,-2.3812665399183888
-8,263,2.4055130734680024,-8.013180588681697,30.82624101638794,271,0.0008780703307332772,0.0061268806457484,17.593608856201264,2.4055130734680024,-2.4055130734680024
-8,263,2.420865190487816,-8.012916976908063,30.83019304275513,271,0.001334058779684354,0.003952026367191053,17.5778007507325,2.420865190487816,-2.420865190487816
-8,263,2.4506265887326255,-8.012658637369901,30.83747720718384,271,0.0007093182497183029,0.0072841644287109375,17.548664093017656,2.4506265887326255,-2.4506265887326255
-8,263,2.47870242864851,-8.012405464622502,30.84449911117554,271,0.0007210943006301855,0.007021903991699219,17.52057647705086,2.47870242864851,-2.47870242864851
-8,263,2.497019385913147,-8.012157355330052,30.84916400909424,271,0.001063728710784102,0.004664897918697619,17.50191688537607,2.497019385913147,-2.497019385913147
-8,263,2.518553745750151,-8.01191420822345,30.85450911521912,271,0.0009097933733062162,0.005345106124881482,17.480536460876543,2.518553745750151,-2.518553745750151
-8,263,2.5411905564319537,-8.01167592405898,30.86015200614929,271,0.0008445464121778669,0.005642890930168676,17.45796489715587,2.5411905564319537,-2.5411905564319537
-8,263,2.574188609933038,-8.011442405577801,30.86833310127258,271,0.0005708734042577312,0.008181095123291016,17.425240516662704,2.574188609933038,-2.574188609933038
-8,263,2.585445315045128,-8.011213557466245,30.8713800907135,271,0.0015021260558538616,0.0030469894409215215,17.413052558899018,2.585445315045128,-2.585445315045128
-8,263,2.6146956489350925,-8.01098928631692,30.87847518920899,271,0.0006321861478514862,0.007095098495490504,17.384672164917056,2.6146956489350925,-2.6146956489350925
-8,263,2.6387928825018876,-8.010769500590582,30.88452315330505,271,0.0007268089652908412,0.006047964096058678,17.36048030853282,2.6387928825018876,-2.6387928825018876
-8,263,2.6641876079117246,-8.01055411057877,30.890860080719,271,0.000679793211258316,0.006336927413951088,17.335132598877017,2.6641876079117246,-2.6641876079117246
-8,263,2.698103082806818,-8.010343028367194,30.89929413795471,271,0.0005005472589935521,0.008434057235707115,17.30139636993419,2.698103082806818,-2.698103082806818
-8,263,2.708325999314928,-8.01013616779985,30.90209412574768,271,0.0014775819227725237,0.0027999877929723027,17.2901964187623,2.708325999314928,-2.708325999314928
-8,263,2.7340360722335717,-8.009933444443853,30.90831518173218,271,0.0006517329421313974,0.006221055984500623,17.265312194824297,2.7340360722335717,-2.7340360722335717
