IAElist=calc,Referanse=calc,HastighetMotorA=meas,Ts=calc,Filtrert_Avvik=calc,Filtrert_Avvik_Derivert=calc,PowerA=calc,HastighetMotorD=meas,PowerD=calc,VinkelPosMotorA=meas,MAElist=calc,abs_Avvik=calc,TvD=calc,Avvik=calc,VinkelPosMotorD=meas,Lys=meas,Integrert_Avvik=calc,Tid=meas,TvA=calc
Lys0=36
-1.842018842697144,36,122,0.0112760066986084,-0.8971427274486638,-0.3992067737834106,24.53134421434912,97,15.46865578565088,310,-0.4607843137254902,2,112.5209444679855,-2,300,38,-0.9030057191848755,2.801773071289063,112.5209444679855
-1.861392736434937,36,121,0.009686946868896484,-0.9191998728996905,-0.4553993275600462,24.5474261985389,96,15.4525738014611,311,-0.4657980456026058,2,112.5370264521753,-2,301,38,-0.912692666053772,2.811460018157959,112.5370264521752
-1.878702878952026,36,120,0.008655071258544922,-0.9408158754416968,-0.4994991236072225,24.5605736933776,95,15.4394263066224,313,-0.4707792207792208,2,112.550173947014,-2,302,38,-0.9213477373123169,2.820115089416504,112.5501739470139
-1.902646780014038,36,119,0.01197195053100586,-0.9619995579328629,-0.3538885737341295,24.53743755866849,93,15.46256244133152,314,-0.4757281553398059,2,112.5733100817231,-2,303,38,-0.9333196878433228,2.83208703994751,112.5733100817231
-1.922448873519897,36,120,0.009901046752929688,-0.9827595667742056,-0.4193497790564408,24.55548032310942,94,15.44451967689059,315,-0.4806451612903226,2,112.591352846164,-2,304,38,-0.9432207345962524,2.841988086700439,112.591352846164
-1.950334787368774,36,117,0.01394295692443848,-1.003104375438721,-0.2918291833614794,24.53694768243264,94,15.46305231756736,317,-0.4855305466237942,2,112.6098854868408,-2,305,38,-0.9571636915206909,2.855931043624878,112.6098854868408
-1.961970806121826,36,116,0.01163601875305176,-1.003042287929947,0.00106716068600649,22.48418642299967,93,17.51581357700033,318,-0.4903846153846153,1,114.6626467462738,-1,306,37,-0.9687997102737427,2.86756706237793,114.6626467462737
-1.973074674606323,36,117,0.01110386848449707,-1.002981442171348,0.001095938027076874,22.48695663465258,93,17.51304336534742,319,-0.4920127795527157,1,114.6654169579267,-1,307,37,-0.9743516445159912,2.878670930862427,114.6654169579266
-1.983195781707764,36,116,0.01012110710144043,-1.002921813327921,0.00117830673718355,22.48947043768592,93,17.51052956231408,321,-0.4936305732484076,1,114.66793076096,-1,308,37,-0.9794121980667114,2.888792037963867,114.66793076096
-1.983195781707764,36,115,0.02516984939575195,-0.9828633770613624,0.1593846347761129,20.46412163442707,98,19.53587836557293,323,-0.4952380952380953,0,116.6932795642189,0,311,36,-0.9919971227645874,2.913961887359619,116.6932795642188
-1.983195781707764,36,112,0.008221149444580078,-0.9632061095201351,0.478212144755176,20.40035613243126,98,19.59964386756874,324,-0.4936708860759494,0,116.7570450662147,0,312,36,-0.9919971227645874,2.922183036804199,116.7570450662147
-1.983195781707764,36,107,0.01509404182434082,-0.9439419873297325,0.2552546549770017,20.44494763038689,101,19.55505236961311,326,-0.4921135646687697,0,116.8016365641703,0,313,36,-0.9919971227645874,2.93727707862854,116.8016365641703
-1.983195781707764,36,103,0.008762836456298828,-0.9250631475831378,0.430884219755678,20.40982171743116,105,19.59017828256884,327,-0.490566037735849,0,116.8367624771261,0,314,36,-0.9919971227645874,2.946039915084839,116.836762477126
-1.983195781707764,36,99,0.01156997680664063,-0.906561884631475,0.3198150395780207,20.43203555346669,107,19.56796444653331,328,-0.4890282131661442,0,116.8589763131616,0,315,36,-0.9919971227645874,2.957609891891479,116.8589763131616
-1.983195781707764,36,96,0.008954048156738281,-0.8884306469388456,0.4049841451653348,20.41500173234922,111,19.58499826765078,329,-0.4875,0,116.8760101342791,0,317,36,-0.9919971227645874,2.966563940048218,116.876010134279
-1.997015714645386,36,95,0.01381993293762207,-0.8906620340000686,-0.03229229940976834,22.50245702126425,113,17.49754297873575,330,-0.4859813084112149,1,118.9634654231941,-1,318,37,-0.9919971227645874,2.98038387298584,118.963465423194
-1.997015714645386,36,95,0.009807109832763672,-0.8728487933200672,0.3632719727577787,20.42579594428893,114,19.57420405571107,331,-0.4875776397515528,0,121.0401265001694,0,319,36,-0.9969006776809692,2.990190982818604,121.0401265001694
-1.997015714645386,36,99,0.009051084518432617,-0.8553918174536658,0.3857432958636082,20.42130167966776,115,19.57869832033224,332,-0.4860681114551084,0,121.0446207647906,0,320,36,-0.9969006776809692,2.999242067337036,121.0446207647905
-1.997015714645386,36,98,0.007043838500976563,-0.8382839811045926,0.4857532252251801,20.40129969379545,115,19.59870030620455,333,-0.4845679012345679,0,121.0646227506629,0,321,36,-0.9969006776809692,3.006285905838013,121.0646227506629
-1.997015714645386,36,99,0.007536172866821289,-0.8215183014825007,0.4449388281923399,20.40946257320202,114,19.59053742679798,333,-0.483076923076923,0,121.0727856300695,0,322,36,-0.9969006776809692,3.013822078704834,121.0727856300694
-1.997015714645386,36,100,0.007810831069946289,-0.8050879354528508,0.4207072431221576,20.41430889021605,114,19.58569110978395,334,-0.4815950920245399,0,121.0776319470835,0,323,36,-0.9969006776809692,3.02163290977478,121.0776319470835
-1.997015714645386,36,101,0.01193904876708984,-0.7889861767437937,0.2697326901526993,20.44450380080995,113,19.55549619919006,335,-0.4801223241590214,0,121.1078268576774,0,324,36,-0.9969006776809692,3.03357195854187,121.1078268576774
-1.997015714645386,36,101,0.008147001266479492,-0.7732064532089177,0.387375011215499,20.42097533659738,113,19.57902466340262,336,-0.4786585365853658,0,121.1313553218899,0,325,36,-0.9969006776809692,3.04171895980835,121.1313553218899
-1.997015714645386,36,100,0.007559061050415039,-0.7577423241447394,0.4091547603873183,20.41661938676302,113,19.58338061323698,337,-0.4772036474164134,0,121.1357112717243,0,326,36,-0.9969006776809692,3.049278020858765,121.1357112717243
-1.997015714645386,36,99,0.007451057434082031,-0.7425874776618446,0.406783778462764,20.41709358314793,114,19.58290641685207,337,-0.4757575757575758,0,121.1361854681092,0,327,36,-0.9969006776809692,3.056729078292847,121.1361854681092
-1.997015714645386,36,99,0.008565902709960938,-0.7277357281086077,0.3467643762978158,20.42909746358092,115,19.57090253641908,339,-0.4743202416918429,0,121.1481893485422,0,328,36,-0.9969006776809692,3.065294981002808,121.1481893485422
-1.997015714645386,36,99,0.00640106201171875,-0.7131810135464356,0.4547593676026294,20.40749846531996,116,19.59250153468004,339,-0.4728915662650603,0,121.1697883468032,0,329,36,-0.9969006776809692,3.071696043014526,121.1697883468031
-1.997015714645386,36,98,0.008584022521972656,-0.6989173932755069,0.3323295164805998,20.43198443554437,116,19.56801556445564,340,-0.4714714714714715,0,121.1942743170276,0,329,36,-0.9969006776809692,3.080280065536499,121.1942743170275
-1.989324808120728,36,97,0.007690906524658203,-0.6649390454099967,0.8835979934633306,18.32173074014782,115,21.67826925985219,341,-0.4700598802395209,1,123.3045280124241,1,331,35,-0.9969006776809692,3.087970972061157,123.3045280124241
-1.975998878479004,36,98,0.01332592964172363,-0.6316402645017968,0.4997592183578861,18.39516701275848,115,21.60483298724152,342,-0.4656716417910448,1,123.3779642850348,1,332,35,-0.9902377128601074,3.101296901702881,123.3779642850348
-1.975998878479004,36,98,0.01048016548156738,-0.6190074592117608,0.2410802637087108,20.44428276231792,115,19.55571723768208,343,-0.4613095238095238,0,125.4270800345942,0,333,36,-0.9849976301193237,3.111777067184448,125.4270800345942
-1.975998878479004,36,99,0.007771968841552734,-0.6066273100275255,0.3185846324561914,20.42878188856843,117,19.57121811143158,344,-0.4599406528189911,0,125.4425809083437,0,334,36,-0.9849976301193237,3.119549036026001,125.4425809083437
-1.975998878479004,36,99,0.01104283332824707,-0.5944947638269751,0.2197361101071041,20.44855159303824,119,19.55144840696176,345,-0.4585798816568047,0,125.4623506128135,0,335,36,-0.9849976301193237,3.130591869354248,125.4623506128135
-1.975998878479004,36,97,0.007910013198852539,-0.5826048685504356,0.3006289617383773,20.43237302271199,121,19.56762697728801,345,-0.4572271386430678,0,125.4785291831398,0,336,36,-0.9849976301193237,3.138501882553101,125.4785291831398
-1.975998878479004,36,95,0.01167011260986328,-0.5709527711794269,0.1996912585258285,20.4525605633545,120,19.54743943664551,347,-0.4558823529411764,0,125.4987167237823,0,338,36,-0.9849976301193237,3.150171995162964,125.4987167237823
-1.96587085723877,36,95,0.01012802124023438,-0.5395337157558383,0.6204381819179816,18.36841117867607,118,21.63158882132393,348,-0.4545454545454545,1,127.5828661084607,1,339,35,-0.9849976301193237,3.160300016403198,127.5828661084607
-1.958176851272583,36,96,0.007694005966186523,-0.5087430414407215,0.8003808276321887,18.33049914804168,118,21.66950085195832,348,-0.4502923976608187,1,127.6207781390951,1,340,35,-0.9811506271362305,3.167994022369385,127.6207781390951
-1.950315952301025,36,96,0.007860898971557617,-0.478568180611907,0.7677203571243801,18.33506601740035,117,21.66493398259965,349,-0.446064139941691,1,127.6253450084538,1,341,35,-0.9772201776504517,3.175854921340942,127.6253450084537
-1.941684007644653,36,97,0.00863194465637207,-0.4489968169996689,0.6851611030756249,18.34941988204601,117,21.65058011795399,350,-0.4418604651162791,1,127.6396988730994,1,342,35,-0.9729042053222656,3.184486865997314,127.6396988730994
-1.907705545425415,36,94,0.01698923110961914,-0.4000168806596755,0.5765998004731526,16.3668848347891,120,23.6331151652109,352,-0.4376811594202898,2,129.6222339203563,2,344,34,-0.9644095897674561,3.201476097106934,129.6222339203563
-1.882871866226196,36,92,0.01241683959960938,-0.352016543046482,0.7731490324591704,16.32136656859209,120,23.67863343140791,353,-0.430635838150289,2,129.6677521865534,2,345,34,-0.9519927501678467,3.213892936706543,129.6677521865533
-1.867165803909302,36,94,0.007853031158447266,-0.3049762121855524,1.198017170995935,16.23246642530551,120,23.76753357469449,353,-0.4236311239193084,2,129.7566523298399,2,346,34,-0.9441397190093994,3.22174596786499,129.7566523298399
-1.842225790023804,36,93,0.01247000694274902,-0.2588766879418413,0.7393664567366853,16.31796156468599,122,23.68203843531401,355,-0.4166666666666667,2,129.8421474692204,2,348,34,-0.9316697120666504,3.234215974807739,129.8421474692204
-1.826037645339966,36,91,0.008094072341918945,-0.2136991541830045,1.116311588293172,16.23852550220373,125,23.76147449779627,355,-0.4097421203438396,2,129.9215835317026,2,349,34,-0.9235756397247314,3.242310047149658,129.9215835317026
-1.796436786651611,36,91,0.009866952896118164,-0.1494251710993444,1.302813214177735,14.19629170057876,129,25.80370829942124,357,-0.4028571428571428,3,131.9638173333276,3,351,33,-0.9137086868286133,3.252177000045776,131.9638173333276
-1.762922763824463,36,90,0.01675701141357422,-0.1064366676773575,0.5130807918071064,16.3416704264927,132,23.6583295735073,358,-0.3931623931623932,2,134.1091960592415,2,352,34,-0.888573169708252,3.268934011459351,134.1091960592415
-1.747818946838379,36,87,0.007551908493041992,-0.06430793432381032,1.115710906517546,16.2173684493041,133,23.78263155069591,358,-0.3863636363636363,2,134.2334980364301,2,354,34,-0.88102126121521,3.276485919952393,134.2334980364301
-1.726364612579346,36,84,0.0107271671295166,-0.02302177563733412,0.7697495189177067,16.28119714325931,134,23.7188028567407,359,-0.3796033994334278,2,134.2973267303853,2,355,34,-0.8702940940856934,3.287213087081909,134.2973267303853
-1.700260639190674,36,83,0.01305198669433594,0.01743865987541257,0.6199889175539072,16.3046232701849,136,23.6953767298151,360,-0.3728813559322034,2,134.3207528573109,2,357,34,-0.8572421073913574,3.300265073776245,134.3207528573109
-1.668664932250977,36,84,0.01053190231323242,0.07708988667790431,1.132772124700495,14.19680067759896,137,25.80319932240104,361,-0.3661971830985915,3,136.4285754498969,3,358,33,-0.846710205078125,3.310796976089478,136.4285754498969
-1.622176885604858,36,86,0.01549601554870605,0.1355480889443462,0.7544933351763871,14.26083442384225,137,25.73916557615775,363,-0.3567415730337078,3,136.4926091961402,3,360,33,-0.8234661817550659,3.326292991638184,136.4926091961402
-1.58886456489563,36,86,0.01110410690307617,0.1928371271654593,1.03185314624884,14.19703438145046,137,25.80296561854954,363,-0.3473389355742297,3,136.556409238532,3,362,33,-0.8068100214004517,3.33739709854126,136.556409238532
-1.566386222839355,36,85,0.007492780685424805,0.2489803846221501,1.498596043679817,14.0980662164502,139,25.90193378354981,364,-0.3379888268156424,3,136.6553774035322,3,363,33,-0.7955708503723145,3.344889879226685,136.6553774035322
-1.532129049301147,36,86,0.01141905784606934,0.3040007769297071,0.9636590522482743,14.19648932135195,143,25.80351067864805,365,-0.3286908077994429,3,136.753800508434,3,365,33,-0.7784422636032104,3.356308937072754,136.753800508434
-1.49248480796814,36,85,0.009911060333251953,0.3779207613911129,1.491666521560801,12.08345453223951,145,27.9165454677605,366,-0.3194444444444444,4,138.8668352975464,4,366,32,-0.7635756731033325,3.366219997406006,138.8668352975464
-1.452481031417847,36,84,0.01000094413757324,0.4503623461632907,1.448694918713063,12.08204790867148,148,27.91795209132852,367,-0.3074792243767313,4,138.8682419211144,4,367,32,-0.743573784828186,3.376220941543579,138.8682419211144
-1.418004751205444,36,85,0.008619070053100586,0.5213550992400249,1.647341363728575,12.03369954961528,149,27.96630045038472,367,-0.2955801104972376,4,138.9165902801706,4,369,32,-0.7263356447219849,3.38484001159668,138.9165902801706
-1.37158465385437,36,83,0.009284019470214844,0.6109279972552244,1.929614609330988,9.967960881024579,150,30.03203911897542,368,-0.2837465564738292,5,140.9823289487614,5,370,31,-0.7077676057815552,3.394124031066895,140.9823289487614
-1.331599473953247,36,83,0.007997035980224609,0.6987094373101199,2.195349383745802,9.904817631166337,155,30.09518236883366,369,-0.2692307692307692,5,141.0454721986196,5,372,31,-0.6877750158309937,3.402121067047119,141.0454721986196
-1.272719621658325,36,75,0.01177597045898438,0.7847352485639175,1.461039861698446,10.03695957250208,157,29.96304042749792,370,-0.2547945205479452,5,141.1776141399553,5,373,31,-0.6583350896835327,3.413897037506104,141.1776141399554
-1.235440492630005,36,73,0.007455825805664063,0.8690405435926392,2.261460962907056,9.867555570003274,162,30.13244442999673,370,-0.2404371584699454,5,141.3470181424541,5,375,31,-0.6396955251693726,3.421352863311768,141.3470181424541
-1.200669527053833,36,70,0.006954193115234375,0.9516597327207863,2.376097061416238,9.835935608907397,164,30.1640643910926,371,-0.226158038147139,5,141.37863810355,5,376,31,-0.6223100423812866,3.428307056427002,141.37863810355
-1.133470058441162,36,64,0.01343989372253418,1.032626538066371,1.204872702376065,10.05338061356226,165,29.94661938643774,371,-0.2119565217391304,5,141.5960831082048,5,378,31,-0.5887103080749512,3.441746950149536,141.5960831082049
-1.09356951713562,36,63,0.007980108261108398,1.111974007305043,1.988631398031978,9.886653739104695,165,30.11334626089531,372,-0.1978319783197832,5,141.7628099826624,5,379,31,-0.5687600374221802,3.449727058410645,141.7628099826625
-1.022859334945679,36,61,0.01178503036499023,1.209734527158942,1.659062672325667,7.937836196289719,169,32.06216380371028,373,-0.1837837837837838,6,143.7116275254773,6,381,30,-0.5392974615097046,3.461512088775635,143.7116275254774
-0.9587738513946533,36,58,0.0106809139251709,1.305539836615763,1.793953403763397,7.894836679114416,170,32.10516332088558,373,-0.1671159029649596,6,143.7546270426527,6,383,30,-0.5072547197341919,3.472193002700806,143.7546270426527
-0.9150516986846924,36,56,0.007287025451660156,1.399429039883448,2.576886931176963,7.727319435454213,170,32.27268056454579,374,-0.1505376344086022,6,143.9221442863129,6,384,30,-0.4853936433792114,3.479480028152466,143.9221442863129
-0.8635003566741943,36,54,0.008591890335083008,1.491440459085779,2.14182014932438,7.801444956322106,170,32.19855504367789,374,-0.1340482573726542,6,143.9962698071807,6,386,30,-0.4596179723739624,3.488071918487549,143.9962698071808
-0.8167054653167725,36,53,0.007799148559570313,1.581611649904064,2.312334228013536,7.755643417744919,172,32.24435658225508,375,-0.1176470588235294,6,144.0420713457579,6,387,30,-0.4362205266952515,3.495871067047119,144.042071345758
-0.7557342052459717,36,53,0.0101618766784668,1.669979416905982,1.739201720272234,7.855027104275479,178,32.14497289572452,375,-0.1013333333333333,6,144.1414550322885,6,389,30,-0.4057348966598511,3.506032943725586,144.1414550322886
-0.7206466197967529,36,53,0.005847930908203125,1.756579828567863,2.9617453769983,7.601746476567961,181,32.39825352343204,375,-0.0851063829787234,6,144.394735659996,6,390,30,-0.3881911039352417,3.511880874633789,144.3947356599961
-0.6517660617828369,36,46,0.01148009300231934,1.841448231996505,1.478531635788954,7.88116908530635,183,32.11883091469365,376,-0.06896551724137931,6,144.6741582687344,6,392,30,-0.3537508249282837,3.523360967636108,144.6741582687345
-0.6037065982818604,36,46,0.008009910583496094,1.924619267356575,2.07670321642387,7.749519903304124,182,32.25048009669587,376,-0.05291005291005291,6,144.8058074507366,6,394,30,-0.3297210931777954,3.531370878219604,144.8058074507367
-0.5566713809967041,36,43,0.00940704345703125,1.986126882009444,1.307692792827379,9.889211422837874,187,30.11078857716213,376,-0.03693931398416886,5,146.9454989702704,5,395,31,-0.3014999628067017,3.540777921676636,146.9454989702705
-0.4940273761749268,36,41,0.01566100120544434,2.026404344369255,0.5143663783872171,12.0283004542191,188,27.9716995457809,377,-0.02368421052631579,4,149.0845880016516,4,399,32,-0.2623474597930908,3.55643892288208,149.0845880016517
-0.4377033710479736,36,39,0.01408100128173828,2.065876257481869,0.5606407147168714,12.00496458567143,187,27.99503541432857,377,-0.01312335958005249,4,149.1079238701993,4,401,32,-0.2341854572296143,3.570519924163818,149.1079238701994
-0.4071266651153564,36,38,0.007644176483154297,2.104558732332232,1.012076969588769,11.9070331582139,187,28.0929668417861,378,-0.002617801047120419,4,149.2058552976568,4,403,32,-0.2188971042633057,3.578164100646973,149.2058552976569
-0.3391821384429932,36,43,0.01358890533447266,2.162467557685587,0.8522956622039425,9.925400514356392,184,30.07459948564361,379,0.007832898172323759,5,151.1874879415143,5,405,31,-0.1917192935943604,3.591753005981445,151.1874879415144
-0.3017325401306152,36,43,0.007489919662475586,2.219218206531876,1.515387384743483,9.783419770270388,180,30.21658022972961,379,0.02083333333333333,5,151.3294686856003,5,406,31,-0.1729944944381714,3.599242925643921,151.3294686856004
-0.264392614364624,36,52,0.007467985153198242,2.274833842401238,1.489441522136516,9.779273961350285,179,30.22072603864972,379,0.03376623376623376,5,151.3336144945204,5,407,31,-0.1543245315551758,3.606710910797119,151.3336144945205
-0.2043025493621826,36,55,0.01001501083374023,2.349337165553214,1.487833101507513,7.76707688193391,177,32.23292311806609,380,0.0466321243523316,6,153.3458115739368,6,409,30,-0.1292870044708252,3.616725921630859,153.3458115739369
-0.1271665096282959,36,55,0.01285600662231445,2.422350422242149,1.13586215119406,7.81818706206313,182,32.18181293793687,381,0.062015503875969,6,153.396921754066,6,412,30,-0.09071898460388184,3.629581928253174,153.3969217540661
-0.07124066352844238,36,55,0.009320974349975586,2.493903413797307,1.535311414205202,7.724315747935938,183,32.27568425206406,381,0.07731958762886598,6,153.4907930681932,6,413,30,-0.06275606155395508,3.638902902603149,153.4907930681933
-0.01367688179016113,36,50,0.009593963623046875,2.56402534552136,1.461792737166629,7.724628537909082,183,32.27537146209092,381,0.09254498714652957,6,153.4911058581663,6,415,30,-0.03397417068481445,3.648496866226196,153.4911058581664
0.06054949760437012,36,48,0.01237106323242188,2.632744838610933,1.110971495311317,7.776236191431511,187,32.22376380856849,382,0.1076923076923077,6,153.5427135116888,6,417,30,0.003139019012451172,3.660867929458618,153.5427135116889
0.1111953258514404,36,48,0.008440971374511719,2.700089941838715,1.595671878029017,7.666634657826204,191,32.33336534217379,382,0.1227621483375959,6,153.6523150452941,6,419,30,0.02846193313598633,3.66930890083313,153.6523150452942
0.1540212631225586,36,45,0.008565187454223633,2.74608814300194,1.074073425924687,9.758106567065735,191,30.24189343293427,383,0.1377551020408163,5,155.7437869545336,5,421,31,0.05415749549865723,3.677874088287354,155.7437869545337
0.219245433807373,36,43,0.01304483413696289,2.791166380141902,0.6911277930660807,9.818389650966251,189,30.18161034903375,383,0.1501272264631043,5,155.8040700384341,5,423,31,0.08676958084106445,3.690918922424316,155.8040700384343
0.2902417182922363,36,41,0.01774907112121582,2.815343052539064,0.2724274665648648,11.87994337736498,189,28.12005662263503,384,0.1624365482233503,4,157.8656237648328,4,427,32,0.131142258644104,3.708667993545532,157.865623764833
0.3251290321350098,36,42,0.01162910461425781,2.819036191488282,0.06351544803699788,13.91009667645629,184,26.08990332354371,385,0.1721518987341772,3,159.8957770639242,3,429,33,0.1544004678726196,3.72029709815979,159.8957770639243
0.3471546173095703,36,42,0.007341861724853516,2.822655467658516,0.09859287210442492,13.89757479534917,183,26.10242520465084,385,0.1792929292929293,3,159.9082989450313,3,430,33,0.1654132604598999,3.727638959884644,159.9082989450314
0.3633966445922852,36,44,0.008121013641357422,2.806202358305346,-0.4051984168424626,15.99224229290752,181,24.00775770709248,385,0.1863979848866499,2,162.0029664425896,2,431,34,0.177594780921936,3.735759973526001,162.0029664425898
0.3852849006652832,36,49,0.01094412803649902,2.790078311139239,-0.2946611573317276,15.96466277698713,179,24.03533722301288,386,0.1909547738693467,2,162.03054595851,2,434,34,0.1885389089584351,3.7467041015625,162.0305459585102
0.3954787254333496,36,53,0.01019382476806641,2.754276744916454,-0.7024167481265385,18.04111698276206,175,21.95888301723794,387,0.1954887218045113,1,164.107000164285,1,435,35,0.1987327337265015,3.756897926330566,164.1070001642851
0.402681827545166,36,53,0.007203102111816406,2.719191210018125,-0.9741784679346075,18.09366855119572,168,21.90633144880429,387,0.1975,1,164.1595517327186,1,436,35,0.2023342847824097,3.764101028442383,164.1595517327188
0.402681827545166,36,77,0.01737284660339355,2.664807385817762,-0.6260784480735534,20.01970533557266,160,19.98029466442734,388,0.199501246882793,0,166.0855885170956,0,439,36,0.2110207080841064,3.781473875045776,166.0855885170957
0.402681827545166,36,86,0.007990121841430664,2.611511238101407,-1.334050938747944,20.16129983370754,155,19.83870016629247,389,0.1990049751243781,0,166.2271830152305,0,441,36,0.2110207080841064,3.789463996887207,166.2271830152306
0.3932077884674072,36,94,0.009474039077758789,2.539281013339379,-1.524803184137074,22.19945028278536,150,17.80054971721464,390,0.1985111662531017,1,168.2653334643083,-1,442,37,0.2110207080841064,3.798938035964966,168.2653334643084
0.3808579444885254,36,94,0.01234984397888184,2.468495393072591,-1.146340316328378,22.12684517021834,145,17.87315482978166,391,0.1955445544554455,1,168.3379385768753,-1,443,37,0.2048457860946655,3.811287879943848,168.3379385768754
0.3738648891448975,36,99,0.00699305534362793,2.399125485211139,-1.983965647423673,22.29611850027331,139,17.70388149972669,392,0.1925925925925926,1,168.5072119069303,-1,444,37,0.2013492584228516,3.818280935287476,168.5072119069304
0.3659498691558838,36,103,0.007915019989013672,2.331142975506916,-1.717810183640349,22.2448661625139,135,17.7551338374861,393,0.1896551724137931,1,168.5584642446897,-1,445,37,0.1973917484283447,3.826195955276489,168.5584642446899
0.327683687210083,36,119,0.01913309097290039,2.244520115996778,-0.9054769000244521,24.08718277853394,126,15.91281722146606,395,0.1867321867321867,2,170.4007808607097,-2,447,38,0.1878252029418945,3.84532904624939,170.4007808607099
0.3106558322906494,36,124,0.008513927459716797,2.159629713676842,-1.994153760919158,24.30917511444274,118,15.69082488555726,397,0.1813725490196078,2,170.6227731966185,-2,449,38,0.1793112754821777,3.853842973709106,170.6227731966187
0.2905099391937256,36,129,0.01007294654846191,2.076437119403305,-1.65180255595102,24.24574134672335,114,15.75425865327666,398,0.176039119804401,2,170.6862069643379,-2,449,38,0.1692383289337158,3.863915920257568,170.6862069643381
0.2764737606048584,36,130,0.007018089294433594,1.994908377015239,-2.323388573945071,24.38356759496937,112,15.61643240503063,399,0.1707317073170732,2,170.824033212584,-2,450,38,0.1622202396392822,3.870934009552002,170.8240332125841
0.2591559886932373,36,133,0.008658885955810547,1.915010209474934,-1.845460673533622,24.29231145786499,100,15.70768854213501,400,0.1654501216545012,2,170.9152893496883,-2,451,38,0.1535613536834717,3.879592895507813,170.9152893496885
0.2383420467376709,36,140,0.0104069709777832,1.836710005285436,-1.504764534400142,24.22937571552719,90,15.77062428447282,401,0.1601941747572816,2,170.9782250920261,-2,452,38,0.1431543827056885,3.889999866485596,170.9782250920263
0.1908483505249023,36,149,0.01583123207092285,1.739975805179727,-1.222067867773602,26.18075199823734,84,13.81924800176266,404,0.1549636803874092,3,172.9296013747363,-3,454,39,0.1273231506347656,3.905831098556519,172.9296013747365
0.1352424621582031,36,137,0.02780294418334961,1.665176289076132,-0.5380690304618163,24.06480443891249,80,15.93519556108751,408,0.1473429951690821,2,175.0455489340611,-2,455,38,0.08561873435974121,3.933634042739868,175.0455489340613
0.1008105278015137,36,133,0.01721596717834473,1.59187276329461,-0.85157604010454,24.13611382443021,78,15.86388617556979,410,0.1421686746987952,2,175.1168583195788,-2,457,38,0.06840276718139648,3.950850009918213,175.116858319579
0.06937646865844727,36,132,0.0157170295715332,1.520035308028717,-0.9141352688679135,24.15648418496865,76,15.84351581503135,412,0.1370192307692308,2,175.1372286801173,-2,458,38,0.05268573760986328,3.966567039489746,175.1372286801174
0.05028438568115234,36,131,0.009546041488647461,1.449634601868143,-1.474971719833773,24.27342449590615,78,15.72657550409385,413,0.13189448441247,2,175.2541689910548,-2,459,38,0.04313969612121582,3.976113080978394,175.2541689910549
0.02228641510009766,36,132,0.01399898529052734,1.38064190983078,-0.9856813276894863,24.18256591012256,82,15.81743408987745,415,0.1267942583732057,2,175.3450275768384,-2,460,38,0.02914071083068848,3.990112066268921,175.3450275768385
0.00612640380859375,36,142,0.01616001129150391,1.333029071634164,-0.5892673877232748,22.11136312777506,85,17.88863687222494,417,0.1217183770883055,1,177.4162303591859,-1,461,37,0.01298069953918457,4.006272077560425,177.416230359186
-0.03753757476806641,36,143,0.02183198928833008,1.266368490201481,-0.610668872655737,24.12110142208364,89,15.87889857791636,421,0.119047619047619,2,179.4259686534944,-2,463,38,0.002064704895019531,4.028104066848755,179.4259686534946
-0.04755258560180664,36,139,0.01001501083374023,1.221041120397451,-0.905188632474033,22.18501287946417,91,17.81498712053583,422,0.1140142517814727,1,181.3620571961139,-1,464,37,-0.007950305938720703,4.038119077682495,181.362057196114
-0.06140851974487305,36,138,0.01385593414306641,1.176620297989502,-0.6411812000445662,22.13567537651404,92,17.86432462348596,424,0.1113744075829384,1,181.411394699064,-1,465,37,-0.01487827301025391,4.051975011825562,181.4113946990642
-0.07322454452514648,36,138,0.01181602478027344,1.133087892029712,-0.7368367411088441,22.15776049092196,92,17.84223950907804,425,0.1087470449172577,1,181.4334798134719,-1,467,37,-0.02078628540039063,4.063791036605835,181.4334798134721
-0.08479738235473633,36,137,0.01157283782958984,1.090426134189118,-0.7372739248365727,22.16074113712491,93,17.83925886287509,427,0.1061320754716981,1,181.4364604596749,-1,468,37,-0.02657270431518555,4.075363874435425,181.4364604596751
-0.09985947608947754,36,132,0.01506209373474121,1.048617611505336,-0.5551488846115676,22.1280816525136,94,17.87191834748641,429,0.1035294117647059,1,181.4691199442862,-1,469,37,-0.03410375118255615,4.090425968170166,181.4691199442864
-0.1248805522918701,36,121,0.02502107620239258,1.007645259275229,-0.3275027172986969,22.08880768810162,94,17.91119231189838,432,0.1009389671361502,1,181.5083939086982,-1,471,37,-0.04661428928375244,4.115447044372559,181.5083939086984
-0.1322684288024902,36,119,0.007387876510620117,0.9674923540897243,-1.086994486921501,22.24255301115383,96,17.75744698884617,433,0.09836065573770492,1,181.6621392317504,-1,472,37,-0.0503082275390625,4.122834920883179,181.6621392317506
-0.1456284523010254,36,118,0.01336002349853516,0.9281425070079298,-0.5890685309963569,22.14630782584344,95,17.85369217415656,434,0.09579439252336448,1,181.7583844170608,-1,473,37,-0.05698823928833008,4.136194944381714,181.7583844170609
-0.1603415012359619,36,117,0.01471304893493652,0.8895796568677712,-0.524199305129613,22.13701224290382,96,17.86298775709618,436,0.09324009324009324,1,181.7676800000004,-1,475,37,-0.06434476375579834,4.15090799331665,181.7676800000006
