TvA=calc,IAElist=calc,HastighetMotorA=meas,Ts=calc,Referanse=calc,PowerA=calc,HastighetMotorD=meas,MAElist=calc,PowerD=calc,VinkelPosMotorA=meas,Avvik=calc,abs_Avvik=calc,Avvik_Integrert=calc,TvD=calc,VinkelPosMotorD=meas,Lys=meas,Derivert_Avvik_IIR=calc,Avvik_IIR=calc,Tid=meas
Lys0=34
369.4831218798889,-10.870564222335819,152,0.018172979354859287,34,40.90128113959907,41,-1.8560311284046693,-0.901281139599071,612,-9,9,-5.3202016353607195,369.483121879889,555,43,-1.2059016095935557,-3.630867861491857,5.538228034973145
369.58843555158234,-10.99293732643127,157,0.013597011566161221,34,41.0065948112925,37,-1.8699029126213593,-1.006594811292505,614,-9,9,-5.3813881874084455,369.5884355515824,556,43,-1.5795035879414139,-3.7382505042620195,5.551825046539307
369.6272259371894,-11.109289407730099,175,0.012928009033203125,34,41.04538519689957,37,-1.8837209302325582,-1.04538519689957,616,-9,9,-5.4395642280578596,369.62722593718945,556,43,-1.6280154143531889,-3.8434854941767793,5.56475305557251
369.67820689104076,-11.267174959182736,191,0.01754283905029297,34,40.994404243048194,37,-1.8974854932301741,-0.9944042430481908,620,-9,9,-5.518507003784178,369.6782068910408,556,43,-1.1757537057805025,-3.9466157842932437,5.582295894622803
371.69495579278583,-11.413542985916141,210,0.018296003341675693,34,38.97765534130312,19,-1.9111969111969112,1.022344658696884,624,-8,8,-5.600839018821718,371.6949557927859,556,42,-0.8861791594612802,-4.027683468607378,5.600591897964478
371.7334045336827,-11.5544159412384,222,0.017609119415282315,34,39.01610408219996,19,-1.9229287090558767,0.9838959178000408,627,-8,8,-5.671275496482847,371.73340453368274,556,42,-0.9023316697926819,-4.1071297992352305,5.618201017379761
371.8068451437479,-11.664464235305783,224,0.013756036758422852,34,39.08954469226521,19,-1.9346153846153846,0.9104553077347894,630,-8,8,-5.726299643516539,371.806845143748,556,42,-1.131974352534693,-4.184987203250526,5.631957054138184
371.88131128539226,-11.751982927322384,231,0.010939836502075195,34,39.16401083390955,19,-1.946257197696737,0.8359891660904495,633,-8,8,-5.7700589895248395,371.8813112853923,556,42,-1.3949066957356437,-4.261287459185516,5.642896890640259
371.9483229972681,-11.886071443557736,244,0.016761064529418945,34,39.096999122033665,8,-1.9578544061302683,0.9030008779663312,637,-8,8,-5.837103247642515,371.9483229972682,556,42,-0.8922374910620582,-4.336061710001806,5.659657955169678
373.952809892155,-11.989343166351315,244,0.014753103256225586,34,37.09251222714675,8,-1.9694072657743786,2.9074877728532513,641,-7,7,-5.896115660667418,373.9528098921551,556,41,-0.7222719840651936,-4.389340475801769,5.674411058425903
373.95554793086063,-12.124940395355221,238,0.01937103271484375,34,37.089774188441154,8,-1.9790076335877862,2.910225811558849,645,-7,7,-5.963914275169371,373.9555479308607,556,41,-0.5390852542823238,-4.441553666285733,5.693782091140747
373.993703289005,-12.24978470802306,243,0.017834901809691495,34,37.127929546585506,3,-1.9885714285714287,2.872070453414498,650,-7,7,-6.026336431503291,373.99370328900505,556,41,-0.5738066541692908,-4.492722592960018,5.711616992950439
374.078148425892,-12.327932357788082,240,0.011163949966431552,34,37.21237468347246,3,-1.9980988593155893,2.787625316527542,652,-7,7,-6.0654102563858014,374.078148425892,556,41,-0.8983477763977765,-4.542868141100817,5.72278094291687
374.10146696971475,-12.433891057968136,232,0.015136957168579102,34,37.18905613964968,3,-2.0075901328273247,2.8109438603503207,656,-7,7,-6.118389606475828,374.10146696971475,556,41,-0.649306682058823,-4.5920107782788,5.737917900085449
374.142945901359,-12.524597406387326,228,0.012958049774169922,34,37.230535071293914,0,-2.0170454545454546,2.769464928706089,659,-7,7,-6.163742780685423,374.142945901359,556,41,-0.7433184047559862,-4.640170562713223,5.750875949859619
374.1539696294156,-12.622296571731564,230,0.013957023620605469,34,37.241558799350514,0,-2.0264650283553873,2.758441200649486,662,-7,7,-6.212592363357542,374.1539696294156,556,41,-0.6763130883587036,-4.687367151458958,5.764832973480225
376.2022357830028,-12.74614310264587,226,0.020641088485717773,34,35.19329264576336,0,-2.0358490566037735,4.806707354236643,667,-6,6,-6.284836173057554,376.2022357830028,556,40,-0.2543727961728985,-4.71361980842978,5.785474061965942
378.2154657955291,-12.819747686386105,229,0.014720916748046875,34,33.18006263323706,0,-2.0433145009416194,6.819937366762943,670,-5,5,-6.328998923301695,378.2154657955291,556,39,-0.0778158579310453,-4.719347412261183,5.800194978713989
378.2339513255645,-12.875728368759152,233,0.011196136474609375,34,33.19854816327244,0,-2.0488721804511276,6.801451836727557,673,-5,5,-6.356989264488218,378.2339513255645,556,39,-0.1002676551416675,-4.724960464015959,5.811391115188599
380.290761689154,-12.921235799789425,232,0.01137685775756836,34,31.141737799682883,0,-2.054409005628518,8.858262200317117,676,-4,4,-6.385431408882139,380.290761689154,556,38,0.2548895237909367,-4.71046125473564,5.822767972946167
380.30615233991443,-12.969055891036984,226,0.011955022811889648,34,31.157128450443313,0,-2.0580524344569286,8.842871549556687,678,-4,4,-6.409341454505919,380.30615233991443,556,38,0.2377113840482389,-4.696252029640927,5.834722995758057
380.32797444229294,-13.02512431144714,216,0.014017105102539062,34,31.178950552821806,0,-2.061682242990654,8.821049447178194,681,-4,4,-6.437375664710997,380.32797444229294,556,38,0.19868639766846038,-4.682326989048109,5.848740100860596
382.3942753727347,-13.059488773345944,211,0.01145482063293457,34,29.11264962238009,0,-2.0652985074626864,10.887350377619912,683,-3,3,-6.460285305976866,382.3942753727347,556,37,0.5874651530417273,-4.648680449267147,5.86019492149353
384.44651819245837,-13.083212852478024,207,0.011862039566040039,34,27.060406802656402,3,-2.0670391061452515,12.939593197343598,686,-2,2,-6.478078365325926,384.44651819245837,557,36,0.8931619000327983,-4.595706840281804,5.87205696105957
384.5054700957459,-13.115708827972409,194,0.016247987747192383,34,27.11935870594393,3,-2.066914498141264,12.880641294056069,689,-2,2,-6.494326353073118,384.5054700957459,557,36,0.6390223529631456,-4.543792703476168,5.888304948806763
386.56686084375445,-13.130142927169796,195,0.014434099197387695,34,25.057967957935375,7,-2.066790352504638,14.942032042064625,692,-1,1,-6.508760452270506,386.56686084375445,557,35,0.9820613409993856,-4.472916849406644,5.90273904800415
388.6472872676348,-13.163086652755734,186,0.01647186279296875,34,27.138394381815736,31,-2.064814814814815,12.861605618184264,695,-2,2,-6.51699638366699,388.6472872676348,558,36,0.6005190500887969,-4.423458512418511,5.919210910797119
388.68165117933694,-13.187244653701779,175,0.012079000473022461,34,27.104030470113614,30,-2.0646950092421443,12.895969529886386,697,-2,2,-6.529075384140013,388.68165117933694,559,36,0.8025361097819673,-4.374989342170141,5.931289911270142
388.71766528380164,-13.216096639633175,169,0.014425992965698242,34,27.14004457457832,60,-2.0645756457564577,12.859955425421681,700,-2,2,-6.543501377105711,388.71766528380164,560,36,0.6585305698726852,-4.327489555326738,5.94571590423584
388.7418168148848,-13.248308897018429,168,0.016106128692626953,34,27.16419610566152,67,-2.0644567219152856,12.83580389433848,702,-2,2,-6.559607505798338,388.7418168148848,561,36,0.578038236188243,-4.280939764220204,5.961822032928467
388.7566623874536,-13.281752824783322,171,0.01672196388244629,34,27.1790416782303,73,-2.0643382352941178,12.820958321769703,705,-2,2,-6.576329469680784,388.7566623874536,562,36,0.5456152830504758,-4.2353209689358,5.978543996810913
388.7650631677246,-13.310435056686398,174,0.014341115951538086,34,27.17064089795933,75,-2.0642201834862384,12.829359102040668,708,-2,2,-6.590670585632322,388.7650631677246,563,36,0.623471974284143,-4.1906145495570835,5.992885112762451
390.79724186016426,-13.32593989372253,168,0.015504837036132812,34,25.13846220551967,76,-2.0641025641025643,14.86153779448033,710,-1,1,-6.606175422668455,390.79724186016426,564,35,0.8231275290727954,-4.126802258565942,6.008389949798584
392.84390761848283,-13.353955984115597,163,0.014008045196533203,34,27.18512796383822,78,-2.0621572212065815,12.81487203616178,712,-2,2,-6.613179445266722,392.84390761848283,566,36,0.6073087939757125,-4.084266213394622,6.022397994995117
392.86359732255465,-13.37666821479797,161,0.011356115341186523,34,27.16543825976639,78,-2.062043795620438,12.83456174023361,714,-2,2,-6.624535560607908,392.86359732255465,566,36,0.7341476026878275,-4.04258088912673,6.033754110336304
392.903930012019,-13.40541577339172,158,0.014373779296875,34,27.205770949230686,79,-2.061930783242259,12.794229050769314,716,-2,2,-6.638909339904783,392.903930012019,568,36,0.5684186036085301,-4.001729271344195,6.048127889633179
392.9094487112746,-13.430919885635372,153,0.012752056121826172,34,27.200252249975073,80,-2.061818181818182,12.799747750024926,718,-2,2,-6.6516613960266096,392.9094487112746,568,36,0.6278922401911539,-3.9616946859173114,6.060879945755005
394.9811286161864,-13.469208955764767,154,0.012763023376464844,34,29.271932154886898,82,-2.061705989110708,10.728067845113104,720,-3,3,-6.664424419403074,394.9811286161864,570,37,0.30140027407320724,-3.942460792198965,6.07364296913147
394.98208745765226,-13.501806735992428,161,0.010865926742553711,34,29.27097331342108,81,-2.0634057971014492,10.729026686578917,722,-3,3,-6.680723309516905,394.98208745765226,570,37,0.34694170668685237,-3.9236115763549857,6.084508895874023
397.0670168028256,-13.563591480255123,158,0.015446186065673828,34,31.355902658594413,80,-2.065099457504521,8.644097341405587,724,-4,4,-6.703892588615416,397.0670168028256,572,38,-0.01978182143351789,-3.925139344827886,6.099955081939697
397.0824158554646,-13.625546932220455,157,0.015488862991333008,34,31.371301711233386,76,-2.068592057761733,8.628698288766612,727,-4,4,-6.734870314598082,397.0824158554646,573,38,-0.019332769671729557,-3.926636557931328,6.11544394493103
397.095100351356,-13.671166896820065,160,0.011404991149902344,34,31.383986207124792,73,-2.0720720720720722,8.616013792875206,729,-4,4,-6.757680296897886,397.095100351356,574,38,-0.025730293379246615,-3.9281038267727015,6.126848936080933
399.1769975400784,-13.727792501449581,167,0.01132512092590332,34,33.465883395847165,71,-2.0755395683453237,6.534116604152835,730,-5,5,-6.780330538749693,399.1769975400784,574,39,-0.3785906323615865,-3.9495417502372474,6.138174057006836
399.1852707423564,-13.825427293777462,172,0.019526958465576172,34,33.457610193569124,62,-2.080789946140036,6.542389806430874,734,-5,5,-6.8291479349136335,399.1852707423564,576,39,-0.21518113056154506,-3.9705509152325025,6.157701015472412
401.2874981615216,-13.900589227676388,179,0.012526988983154297,34,35.55983761273431,61,-2.086021505376344,4.4401623872656835,736,-6,6,-6.860465407371519,401.2874981615216,576,40,-0.6480245452427822,-4.011139896927852,6.170228004455566
403.3747147281265,-13.984791755676273,180,0.012028932571412021,34,37.64705417933918,56,-2.0930232558139537,2.3529458206608176,738,-7,7,-6.896552205085755,403.3747147281265,577,41,-0.9938903839815222,-4.070917098989295,6.182256937026978
403.40312015056577,-14.100824117660519,176,0.016576051712035245,34,37.6186487568999,52,-2.101785714285714,2.3813512431001023,741,-7,7,-6.954568386077879,403.40312015056577,577,41,-0.7068228193047892,-4.129498757009508,6.198832988739014
403.48807875792056,-14.178517818450924,179,0.011099100112915039,34,37.70360736425471,42,-2.1105169340463457,2.2963926357452884,743,-7,7,-6.993415236473082,403.48807875792056,578,41,-1.0344987300908535,-4.186908781869318,6.209932088851929
405.5549018718113,-14.275132656097409,184,0.012076854705810547,34,39.77043047814544,42,-2.119217081850534,0.22956952185455748,746,-8,8,-7.035684227943419,405.5549018718113,578,42,-1.2629418208686656,-4.263170606231931,6.222008943557739
405.6037080560669,-14.360532283782955,185,0.01067495346069336,34,39.819236662401096,42,-2.1296625222024868,0.18076333759890417,748,-8,8,-7.078384041786192,405.6037080560669,578,42,-1.4002232075400003,-4.337907194107292,6.232683897018433
405.6082115410443,-14.453420162200924,187,0.011610984802246094,34,39.814733177423705,42,-2.1400709219858154,0.185266822576299,750,-8,8,-7.1248279809951764,405.60821154104434,578,42,-1.2615959346305572,-4.411149050225147,6.244294881820679
405.6202950646211,-14.561093807220455,198,0.013459205627441406,34,39.80264965384691,42,-2.150442477876106,0.19735034615308322,752,-8,8,-7.178664803504942,405.62029506462113,578,42,-1.0665862604722165,-4.482926069220643,6.25775408744812
405.6687148645236,-14.655629634857174,207,0.011816978454589844,34,39.85106945374943,19,-2.1607773851590104,0.1489305462505648,755,-8,8,-7.2259327173233014,405.6687148645236,578,42,-1.190515475438914,-4.5532675478362306,6.26957106590271
405.70405600647973,-14.743333339691159,213,0.010962963104248047,34,39.88641059570553,18,-2.1710758377425043,0.11358940429447628,757,-8,8,-7.269784569740294,405.70405600647973,579,42,-1.257591554176883,-4.622202196879506,6.280534029006958
405.7240238867917,-14.848676204681393,218,0.013167858123779297,34,39.86644271539356,18,-2.181338028169014,0.1335572846064359,760,-8,8,-7.322456002235411,405.7240238867917,579,42,-1.026073571379291,-4.689758152941916,6.293701887130737
405.7325963454638,-14.963077068328854,221,0.014300107955932617,34,39.87501517406564,14,-2.1915641476274166,0.12498482593435867,763,-8,8,-7.379656434059141,405.7325963454638,579,42,-0.9259347851803532,-4.755962989883078,6.30800199508667
405.8068267629275,-15.05046987533569,222,0.010924100875854492,34,39.949245591529376,5,-2.2017543859649122,0.050754408470620405,766,-8,8,-7.423352837562559,405.8068267629275,579,42,-1.1878458637404905,-4.820843730085416,6.318926095962524
405.8068631567828,-15.145629405975331,232,0.011894941329955167,34,39.949281985384644,5,-2.211908931698774,0.0507180146153523,769,-8,8,-7.47093260288238,405.8068631567828,579,42,-1.0690784197172967,-4.884426855483708,6.33082103729248
407.8479871793861,-15.224533081054684,233,0.01127195358276456,34,37.908157962781374,5,-2.222027972027972,2.091842037218626,772,-7,7,-7.516020417213438,407.8479871793861,579,41,-0.7507387708732655,-4.926738318374034,6.342092990875244
407.8716968067067,-15.345101594924923,228,0.01722407341003418,34,37.88444833546073,5,-2.230366492146597,2.115551664539268,775,-7,7,-7.576304674148558,407.8716968067067,579,41,-0.4814799919322559,-4.968203552006553,6.359317064285278
409.88640441702,-15.434153795242306,229,0.014842033386230469,34,35.86974072514748,5,-2.2386759581881535,4.130259274852516,779,-6,6,-7.628251791000364,409.88640441701995,579,40,-0.27807414823649834,-4.988839480966422,6.374159097671509
409.91024884562324,-15.516647100448605,230,0.013748884201049805,34,35.8935851537507,5,-2.245217391304348,4.106414846249299,782,-6,6,-7.669498443603514,409.9102488456232,579,40,-0.2941796597447158,-5.0090626913470935,6.387907981872559
409.9336040455326,-15.591611623764035,226,0.012494087219238281,34,35.91694035366004,5,-2.251736111111111,4.083059646339965,784,-6,6,-7.706980705261229,409.93360404553255,579,40,-0.3172500051471006,-5.028881437520152,6.400402069091797
409.95173413999254,-15.665464639663693,225,0.012308835983276367,34,35.93507044811999,5,-2.2582322357019065,4.064929551880015,788,-6,6,-7.743907213211058,409.9517341399925,579,40,-0.3155842075722752,-5.048303808769749,6.412710905075073
409.97362046137914,-15.732371091842648,227,0.01115107536315918,34,35.956956769506576,0,-2.264705882352941,4.0430432304934225,790,-6,6,-7.777360439300535,409.9736204613791,579,40,-0.3413827492815406,-5.067337732594353,6.423861980438232
409.97885352833595,-15.818500757217404,224,0.014354944229125977,34,35.96218983646337,0,-2.2711571675302245,4.03781016353663,793,-6,6,-7.820425271987913,409.9788535283359,579,40,-0.2598860023470631,-5.085990977942466,6.438216924667358
412.01067504534876,-15.899790763854977,216,0.01625800132751465,34,33.93036831945055,0,-2.277586206896552,6.069631680549453,796,-5,5,-7.869199275970457,412.0106750453487,579,39,0.021156592673407144,-5.084271158383617,6.454474925994873
412.0271618177615,-15.968450546264645,216,0.013731956481933594,34,33.94685509186331,-3,-2.2822719449225475,6.053144908136684,800,-5,5,-7.903529167175291,412.02716181776145,579,39,0.024547458621647093,-5.082585735215944,6.468206882476807
412.04043806152714,-16.02520132064819,216,0.011350154876708984,34,33.96013133562895,-3,-2.2869415807560136,6.039868664371049,802,-5,5,-7.931904554367064,412.0404380615271,579,39,0.02910470777291268,-5.0809340205116245,6.479557037353516
412.0661426730867,-16.11860060691833,211,0.01867985725402832,34,33.98583594718852,3,-2.2915951972555746,6.014164052811484,806,-5,5,-7.9786041975021345,412.06614267308663,579,39,0.01733075781276274,-5.079315340101392,6.498236894607544
414.08305830672487,-16.196060895919796,193,0.01936507225036621,34,31.96892031355033,3,-2.296232876712329,8.031079686449669,810,-4,4,-8.02701687812805,414.0830583067248,579,38,0.22294062756847424,-5.057729033299364,6.51760196685791
414.0858906241665,-16.25577330589294,192,0.014928102493286133,34,31.971752630991983,3,-2.299145299145299,8.028247369008017,812,-4,4,-8.056873083114622,414.08589062416644,579,38,0.28341955282664516,-5.036574452633377,6.532530069351196
416.1593417596166,-16.29028224945068,186,0.011502981185913086,34,29.898301495541897,3,-2.302047781569966,10.101698504458103,814,-3,3,-8.079879045486448,416.1593417596165,579,37,0.7081901360066352,-4.995842963580709,6.544033050537109
416.22549684011557,-16.344135284423825,181,0.017951011657714844,34,29.96445657604085,3,-2.303236797274276,10.035543423959151,818,-3,3,-8.10680556297302,416.22549684011545,579,37,0.4447310272283116,-4.9559261043090945,6.561984062194824
416.23875987330007,-16.385813951492306,178,0.013892889022827148,34,29.951193542856323,3,-2.304421768707483,10.048806457143677,820,-3,3,-8.127644896507261,416.23875987329995,579,37,0.5631445269865408,-4.916807582222912,6.575876951217651
416.2539756421251,-16.428387403488156,167,0.014191150665283203,34,29.966409311681367,6,-2.305602716468591,10.03359068831863,822,-3,3,-8.148931622505186,416.253975642125,580,37,0.5402824978561225,-4.878471430578453,6.590068101882935
416.30010610222473,-16.487217187881466,157,0.019609928131103516,34,30.012539771780965,12,-2.3067796610169493,9.987460228219033,826,-3,3,-8.178346514701841,416.3001061022246,580,37,0.38316742784977864,-4.840902001966883,6.609678030014038
416.3196222879011,-16.528694868087765,157,0.01382589340209961,34,29.993023586104577,24,-2.307952622673435,10.006976413895423,828,-3,3,-8.199085354804991,416.319622287901,581,37,0.5325954564895907,-4.804083961927545,6.623503923416138
418.3469338539486,-16.55955100059509,154,0.01542806625366211,34,27.965712020057065,49,-2.3091216216216215,12.034287979942935,830,-2,2,-8.222227454185484,418.3469338539485,582,36,0.7270085351783947,-4.7480022826889945,6.6389319896698
420.40828205239814,-16.605310201644894,155,0.015253067016601562,34,30.027060218506612,54,-2.3086003372681283,9.972939781493388,832,-3,3,-8.237480521202086,420.408282052398,583,37,0.4584002104721548,-4.713042237035214,6.654185056686401
420.43723720282907,-16.659256219863888,149,0.017982006072998047,34,30.056015368937544,60,-2.3097643097643097,9.943984631062456,835,-3,3,-8.264453530311583,420.43723720282895,584,37,0.3810569810912376,-4.67878139229451,6.672167062759399
420.46380452917896,-16.69529795646667,144,0.012013912200927734,34,30.02944804258767,66,-2.310924369747899,9.97055195741233,837,-3,3,-8.282474398612974,420.46380452917884,585,37,0.5589457835940899,-4.645205764448619,6.684180974960327
420.5013556645726,-16.741344690322876,141,0.015348911285401279,34,30.06699917798133,66,-2.3120805369127515,9.93300082201867,839,-3,3,-8.305497765541077,420.5013556645725,586,37,0.428748523946038,-4.6123016491596465,6.699529886245728
420.51233416178343,-16.786329984664913,142,0.014995098114012784,34,30.07797767519215,65,-2.3132328308207706,9.922022324807847,841,-3,3,-8.327990412712095,420.5123341617833,587,37,0.43008765581947217,-4.580055616176453,6.714524984359741
420.5264595627026,-16.831866741180416,143,0.015178918838500977,34,30.09210307611131,64,-2.31438127090301,9.90789692388869,843,-3,3,-8.350758790969847,420.5264595627025,588,37,0.4163815968680703,-4.548454503852923,6.729703903198242
420.5480645221434,-16.86472630500793,142,0.010953187942504883,34,30.070498116670514,63,-2.315525876460768,9.929501883329484,845,-3,3,-8.367188572883604,420.5480645221433,588,37,0.5654808488564323,-4.517485413775865,6.740657091140747
420.6059686259489,-16.91790413856506,143,0.01772594451904297,34,30.128402220475976,62,-2.316666666666667,9.871597779524022,847,-3,3,-8.393777489662169,420.6059686259488,590,37,0.342432621775532,-4.487135705500347,6.75838303565979
420.6177202344167,-16.95750069618225,151,0.013198852539063388,34,30.11665061200818,62,-2.317803660565724,9.883349387991823,849,-3,3,-8.413575768470764,420.6177202344166,590,37,0.4506863611360246,-4.45739299139034,6.771581888198853
422.6884891376811,-17.00819325447082,153,0.012673139572142667,34,32.18741951527253,62,-2.318936877076412,7.812580484727471,851,-4,4,-8.432585477828978,422.68848913768096,591,38,0.14436611820980846,-4.448245131562533,6.784255027770996
422.7052606078495,-17.063509225845333,149,0.01382899284362793,34,32.20419098544095,64,-2.3217247097844114,7.7958090145590475,853,-4,4,-8.460243463516234,422.70526060784937,592,38,0.12965373158582832,-4.439280228931283,6.798084020614624
422.7223452361473,-17.122861146926876,146,0.014837980270385742,34,32.22127561373876,62,-2.3245033112582782,7.778724386261237,856,-4,4,-8.489919424057005,422.7223452361472,593,38,0.11842049144869868,-4.430494624352657,6.81292200088501
422.7260838910628,-17.167241334915158,147,0.011095046997070312,34,32.225014268654235,61,-2.327272727272727,7.774985731345765,857,-4,4,-8.512109518051146,422.7260838910627,594,38,0.1552024518566977,-4.421884731865604,6.82401704788208
424.75684968222686,-17.211763858795162,149,0.014840841293334961,34,30.19424847749014,59,-2.33003300330033,9.805751522509858,859,-3,3,-8.541791200637816,424.75684968222674,594,37,0.3832356141438395,-4.393447037228292,6.838857889175415
424.7632803801281,-17.248055219650265,150,0.01209712028503418,34,30.187817779588876,55,-2.331136738056013,9.812182220411124,861,-3,3,-8.559936881065367,424.763280380128,595,37,0.4607533047190451,-4.365578096483725,6.850955009460449
424.78047738141214,-17.28677916526794,152,0.012907981872558594,34,30.205014780872908,53,-2.3322368421052633,9.79498521912709,863,-3,3,-8.579298853874205,424.780477381412,596,37,0.4231732303209639,-4.33826653455405,6.863862991333008
424.7994493401409,-17.328929185867306,151,0.014050006866455078,34,30.22398673960167,53,-2.3333333333333335,9.776013260398328,865,-3,3,-8.600373864173887,424.79944934014077,596,37,0.38100096242636033,-4.311501203862968,6.877912998199463
424.8055565459387,-17.363533973693844,149,0.011534929275512695,34,30.21787953380384,55,-2.3344262295081966,9.782120466196163,867,-3,3,-8.617676258087156,424.8055565459386,597,37,0.4547929761987086,-4.285271179785708,6.889447927474976
424.82462144120024,-17.401442527770993,148,0.012636184692382812,34,30.236944429065357,57,-2.3355155482815055,9.763055570934643,869,-3,3,-8.63663053512573,424.8246214412001,598,37,0.40685419248754406,-4.259565756189994,6.902084112167358
424.85520478738886,-17.449564933776855,154,0.016040802001954013,34,30.26752777525398,59,-2.3366013071895426,9.73247222474602,871,-3,3,-8.660691738128662,424.85520478738874,599,37,0.3140904690517552,-4.234374441066193,6.918124914169312
424.8669337162872,-17.485075950622555,157,0.011837005615233487,34,30.255798846355646,62,-2.3376835236541598,9.744201153644354,873,-3,3,-8.678447246551512,424.86693371628706,600,37,0.417123884600557,-4.209686952244869,6.929961919784546
424.87956447804277,-17.521420955657955,154,0.012115001678466797,34,30.268429608111205,61,-2.3387622149837135,9.731570391888797,875,-3,3,-8.696619749069212,424.8795644780426,600,37,0.3994013321170163,-4.185493213199972,6.942076921463013
424.8802791587669,-17.55400729179382,153,0.010862112045288086,34,30.2691442888353,63,-2.3398373983739837,9.730855711164699,877,-3,3,-8.712912917137144,424.8802791587667,601,37,0.436560848666357,-4.1617833489359715,6.952939033508301
424.91786369817197,-17.59961915016174,157,0.01520395278930664,34,30.306728828240363,64,-2.340909090909091,9.693271171759637,879,-3,3,-8.735718846321104,424.9178636981718,602,37,0.30565297460095003,-4.1385476819572515,6.968142986297607
424.92211848774565,-17.636273145675656,158,0.012217998504638672,34,30.302474038666684,63,-2.341977309562399,9.697525961333316,881,-3,3,-8.754045844078062,424.9221184877455,603,37,0.3727444168617411,-4.115776728318106,6.980360984802246
424.9339421083844,-17.673454999923703,156,0.012393951416015625,34,30.31429765930539,62,-2.343042071197411,9.685702340694611,883,-3,3,-8.772636771202086,424.9339421083842,604,37,0.3601036314782737,-4.093461193751743,6.992754936218262
424.9639266950343,-17.72191715240478,160,0.016154050827026367,34,30.34428224595527,61,-2.344103392568659,9.65571775404473,886,-3,3,-8.796867847442625,424.9639266950341,604,37,0.2707583888302179,-4.071591969876708,7.008908987045288
424.9643568253268,-17.762228250503536,163,0.013437032699584961,34,30.344712376247784,61,-2.3451612903225807,9.655287623752214,888,-3,3,-8.817023396492003,424.9643568253266,605,37,0.31899660999107826,-4.050160130479173,7.022346019744873
424.96755853081663,-17.798417329788204,158,0.012063026428222656,34,30.347914081737667,62,-2.34621578099839,9.652085918262333,890,-3,3,-8.835117936134337,424.96755853081646,606,37,0.34822443164751044,-4.02915692786959,7.034409046173096
427.0471198596902,-17.859457254409786,153,0.015259981155395508,34,32.42747541061127,65,-2.347266881028939,7.572524589388728,892,-4,4,-8.85800790786743,427.04711985969004,607,38,0.0076427166122131525,-4.028573789312198,7.049669027328491
427.06097986422134,-17.915329217910763,153,0.01396799087524414,34,32.44133541514239,65,-2.34991974317817,7.558664584857613,894,-4,4,-8.885943889617918,427.06097986422117,608,38,0.008182648332866544,-4.0280023135259535,7.063637018203735
429.1300487409833,-17.989149570465084,162,0.014764070510864258,34,34.51040429190432,65,-2.3525641025641026,5.489595708095678,896,-5,5,-8.915472030639647,429.1300487409831,609,39,-0.26334138292248666,-4.047442267255434,7.0784010887146
429.14581301667323,-18.066928863525387,169,0.015555858612060547,34,34.52616856759427,62,-2.3568,5.473831432405735,899,-5,5,-8.954361677169798,429.14581301667306,610,39,-0.24493864504682955,-4.066493421910325,7.09395694732666
429.16951787270546,-18.133569240570065,175,0.013328075408935547,34,34.54987342362648,58,-2.3610223642172525,5.450126576373524,902,-5,5,-8.987681865692137,429.1695178727053,610,39,-0.2801624539020333,-4.0851635534721185,7.107285022735596
429.1823783150706,-18.20541906356811,178,0.014369964599609375,34,34.56273386599162,54,-2.3652312599681022,5.4372661340083805,904,-5,5,-9.02360677719116,429.1823783150704,611,39,-0.2546523869801946,-4.103460282402676,7.121654987335205
429.2041703376587,-18.26834368705749,179,0.012584924697875977,34,34.58452588857973,50,-2.3694267515923566,5.4154741114202665,906,-5,5,-9.05506908893585,429.2041703376585,612,39,-0.28495672055903604,-4.121391076754621,7.134239912033081
429.21532125189077,-18.337429046630856,183,0.013817071914672852,34,34.59567680281179,50,-2.3736089030206675,5.404323197188214,909,-5,5,-9.089611768722532,429.2153212518906,612,39,-0.2543545922525985,-4.138963255219529,7.148056983947754
429.2243392378336,-18.433329343795773,188,0.0191800594329834,34,34.6046947887546,44,-2.3777777777777778,5.395305211245402,912,-5,5,-9.137561917304991,429.2243392378334,613,39,-0.1795691505105064,-4.156183990115138,7.167237043380737
429.25722433207517,-18.497224330902096,187,0.012778997421264648,34,34.63757988299618,41,-2.3819334389857367,5.362420117003818,915,-5,5,-9.169509410858153,429.257224332075,614,39,-0.26412588783551944,-4.1730603103128345,7.180016040802002
429.2737258410128,-18.558458566665646,181,0.012246847152709961,34,34.65408139193379,41,-2.3860759493670884,5.345918608066215,917,-5,5,-9.200126528739927,429.2737258410126,614,39,-0.2700906378191024,-4.189599104106577,7.192262887954712
431.3318746114327,-18.65228152275085,179,0.01563715934753418,34,36.71223016235368,40,-2.390205371248025,3.2877698376463194,920,-6,6,-9.239219427108763,431.3318746114325,615,40,-0.46310224399648336,-4.225807122024445,7.207900047302246
431.37094390974056,-18.72776675224304,179,0.01258087158203125,34,36.75129946066158,38,-2.3958990536277605,3.2487005393384223,922,-6,6,-9.276962041854857,431.3709439097404,615,40,-0.5640921986707458,-4.261290979583957,7.220480918884277
431.3858336391067,-18.80470538139343,185,0.012823104858398438,34,36.76618919002772,38,-2.4015748031496065,3.233810809972283,924,-6,6,-9.315431356430052,431.3858336391065,616,40,-0.5423675590634449,-4.296065159992278,7.233304023742676
