abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,refferanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
Lys0=36
,2,11.71875,0,0.008189916610717995,1.123276948928833,23.4375,11.484375,34,36,13.125,0.21978021978021978,0.708906888961792,11.71875
,2,11.71875,0,0.012842178344727007,1.13611912727356,23.4375,11.484375,34,36,13.125,0.2391304347826087,0.734591245651246,11.71875
,2,11.71875,0,0.004839897155761053,1.140959024429321,23.4375,11.484375,34,36,13.125,0.25806451612903225,0.7442710399627681,11.71875
,2,11.71875,0,0.017829895019531916,1.158788919448853,23.4375,11.484375,34,36,13.125,0.2765957446808511,0.7799308300018319,11.71875
,2,11.71875,0,0.009141206741333008,1.167930126190186,23.4375,11.484375,34,36,13.125,0.29473684210526313,0.798213243484498,11.71875
,1,12.3046875,0,0.03023386001586892,1.198163986206055,24.609375,12.0703125,35,36,13.7109375,0.3125,0.8284471035003669,12.3046875
,1,12.3046875,0,0.0029609203338620826,1.201124906539917,24.609375,12.0703125,35,36,13.7109375,0.31958762886597936,0.831408023834229,12.3046875
,1,12.3046875,0,0.0058460235595700905,1.206970930099487,24.609375,12.0703125,35,36,13.7109375,0.32653061224489793,0.837254047393799,12.3046875
,1,12.40234375,0,0.02373003959655784,1.230700969696045,24.8046875,12.16796875,35,36,13.80859375,0.3333333333333333,0.8609840869903569,12.40234375
,0,12.40234375,0,0.008255958557129128,1.238956928253174,24.8046875,12.16796875,36,36,13.80859375,0.34,0.8609840869903569,12.40234375
,1,12.40234375,0,0.006999969482421875,1.245956897735596,24.8046875,12.16796875,35,36,13.80859375,0.33663366336633666,0.8679840564727788,12.40234375
,0,12.40234375,0,0.02123522758483909,1.267192125320435,24.8046875,12.16796875,36,36,13.80859375,0.3431372549019608,0.8679840564727788,12.40234375
,0,12.40234375,0,0.014664888381958008,1.281857013702393,24.8046875,12.16796875,36,36,13.80859375,0.33980582524271846,0.8679840564727788,12.40234375
,0,12.40234375,0,0.019889116287231,1.301746129989624,24.8046875,12.16796875,36,36,13.80859375,0.33653846153846156,0.8679840564727788,12.40234375
,-1,12.40234375,0,0.004803895950316939,1.306550025939941,24.8046875,12.16796875,37,36,13.80859375,0.3333333333333333,0.8727879524230957,12.40234375
,0,12.40234375,0,0.004358053207398127,1.310908079147339,24.8046875,12.16796875,36,36,13.80859375,0.32075471698113206,0.8727879524230957,12.40234375
,-1,12.40234375,0,0.025099992752074973,1.336008071899414,24.8046875,12.16796875,37,36,13.80859375,0.3177570093457944,0.8978879451751707,12.40234375
,-1,12.40234375,0,0.009191989898681863,1.345200061798096,24.8046875,12.16796875,37,36,13.80859375,0.3055555555555556,0.9070799350738525,12.40234375
,-1,13.671875,0,0.022897958755493164,1.368098020553589,27.34375,13.4375,37,36,15.078125,0.29357798165137616,0.9299778938293457,13.671875
,-1,13.671875,0,0.010762929916381836,1.378860950469971,27.34375,13.4375,37,36,15.078125,0.2818181818181818,0.9407408237457275,13.671875
,-1,13.671875,0,0.009565114974975142,1.388426065444946,27.34375,13.4375,37,36,15.078125,0.2702702702702703,0.9503059387207027,13.671875
,-1,15.0390625,0,0.024870872497559038,1.413296937942505,30.078125,14.8046875,37,36,16.4453125,0.25892857142857145,0.9751768112182617,15.0390625
,-1,15.0390625,0,0.010009050369262917,1.423305988311768,30.078125,14.8046875,37,36,16.4453125,0.24778761061946902,0.9851858615875246,15.0390625
,-1,15.0390625,0,0.004604101181030051,1.427910089492798,30.078125,14.8046875,37,36,16.4453125,0.23684210526315788,0.9897899627685547,15.0390625
,-1,15.46875,1.5625,0.021263837814330833,1.449173927307129,32.03125,15.234375,37,36,17.96875,0.22608695652173913,1.0110538005828855,16.5625
,-1,15.46875,1.5625,0.007148027420044167,1.456321954727173,32.03125,15.234375,37,36,17.96875,0.21551724137931033,1.0182018280029297,16.5625
,-1,15.46875,1.5625,0.009046077728270818,1.465368032455444,32.03125,15.234375,37,36,17.96875,0.20512820512820512,1.0272479057312005,16.5625
,-1,15.76171875,1.5625,0.023417949676514116,1.488785982131958,32.6171875,15.52734375,37,36,18.26171875,0.19491525423728814,1.0506658554077146,16.85546875
,-1,15.76171875,1.5625,0.00857996940612793,1.497365951538086,32.6171875,15.52734375,37,36,18.26171875,0.18487394957983194,1.0592458248138426,16.85546875
,-1,16.640625,1.5625,0.02671098709106401,1.52407693862915,34.375,16.40625,37,36,19.140625,0.175,1.0859568119049066,17.734375
,-1,16.640625,1.5625,0.004705190658570002,1.52878212928772,34.375,16.40625,37,36,19.140625,0.1652892561983471,1.0906620025634766,17.734375
,-1,16.640625,1.5625,0.014386892318725142,1.543169021606445,34.375,16.40625,37,36,19.140625,0.1557377049180328,1.1050488948822017,17.734375
,-1,16.640625,1.5625,0.0216948986053469,1.564863920211792,34.375,16.40625,37,36,19.140625,0.14634146341463414,1.1267437934875486,17.734375
,-1,16.640625,1.5625,0.011999130249022993,1.576863050460815,34.375,16.40625,37,36,19.140625,0.13709677419354838,1.1387429237365716,17.734375
,-1,16.640625,1.5625,0.007484912872315119,1.58434796333313,34.375,16.40625,37,36,19.140625,0.128,1.1462278366088867,17.734375
,-1,16.640625,1.5625,0.03031396865844682,1.614661931991577,34.375,16.40625,37,36,19.140625,0.11904761904761904,1.1765418052673335,17.734375
,-1,16.640625,1.5625,0.008795976638794167,1.623457908630371,34.375,16.40625,37,36,19.140625,0.11023622047244094,1.1853377819061277,17.734375
,-1,16.640625,1.5625,0.03749704360961892,1.66095495223999,34.375,16.40625,37,36,19.140625,0.1015625,1.2228348255157466,17.734375
,-1,16.640625,1.5625,0.009933948516845925,1.670888900756836,34.375,16.40625,37,36,19.140625,0.09302325581395349,1.2327687740325926,17.734375
,-1,16.640625,1.5625,0.010927200317383035,1.681816101074219,34.375,16.40625,37,36,19.140625,0.08461538461538462,1.2436959743499756,17.734375
,-1,16.640625,1.5625,0.030580997467041016,1.71239709854126,34.375,16.40625,37,36,19.140625,0.07633587786259542,1.2742769718170166,17.734375
,0,16.640625,1.5625,0.010783910751342995,1.723181009292603,34.375,16.40625,36,36,19.140625,0.06818181818181818,1.2742769718170166,17.734375
,0,16.640625,1.5625,0.010097980499266912,1.73327898979187,34.375,16.40625,36,36,19.140625,0.06766917293233082,1.2742769718170166,17.734375
,0,16.640625,1.5625,0.026504993438721147,1.759783983230591,34.375,16.40625,36,36,19.140625,0.06716417910447761,1.2742769718170166,17.734375
,0,16.640625,1.5625,0.006472110748291016,1.766256093978882,34.375,16.40625,36,36,19.140625,0.06666666666666667,1.2742769718170166,17.734375
,0,15.8203125,3.90625,0.022676944732666016,1.788933038711548,34.375,17.2265625,36,36,19.9609375,0.0661764705882353,1.2742769718170166,18.5546875
,0,15.8203125,3.90625,0.012516975402832031,1.80145001411438,34.375,17.2265625,36,36,19.9609375,0.06569343065693431,1.2742769718170166,18.5546875
,0,15.8203125,3.90625,0.007709026336669922,1.80915904045105,34.375,17.2265625,36,36,19.9609375,0.06521739130434782,1.2742769718170166,18.5546875
,0,15.8203125,3.90625,0.03653097152709894,1.845690011978149,34.375,17.2265625,36,36,19.9609375,0.06474820143884892,1.2742769718170166,18.5546875
,0,15.8203125,3.90625,0.009419918060302956,1.855109930038452,34.375,17.2265625,36,36,19.9609375,0.06428571428571428,1.2742769718170166,18.5546875
,0,15.8203125,3.90625,0.00932097434997603,1.864430904388428,34.375,17.2265625,36,36,19.9609375,0.06382978723404255,1.2742769718170166,18.5546875
,1,16.09375,3.125,0.029446125030517134,1.893877029418945,34.375,17.5,35,36,20.234375,0.06338028169014084,1.3037230968475337,18.28125
,1,16.09375,3.125,0.019562959671020952,1.913439989089966,34.375,17.5,35,36,20.234375,0.06993006993006994,1.3232860565185547,18.28125
,1,17.822265625,2.9296875,0.027961015701293945,1.94140100479126,37.6953125,19.228515625,35,36,21.826171875,0.0763888888888889,1.3512470722198486,19.873046875
,1,17.822265625,2.9296875,0.011038064956665039,1.952439069747925,37.6953125,19.228515625,35,36,21.826171875,0.08275862068965517,1.3622851371765137,19.873046875
,1,17.822265625,2.9296875,0.01684594154357888,1.969285011291504,37.6953125,19.228515625,35,36,21.826171875,0.08904109589041095,1.3791310787200926,19.873046875
,2,19.541015625,3.3203125,0.036788940429687056,2.006073951721191,41.40625,20.947265625,34,36,23.818359375,0.09523809523809523,1.4527089595794667,21.865234375
,2,19.541015625,3.3203125,0.009925127029418945,2.01599907875061,41.40625,20.947265625,34,36,23.818359375,0.10810810810810811,1.4725592136383046,21.865234375
,2,19.541015625,3.3203125,0.005272865295411044,2.021271944046021,41.40625,20.947265625,34,36,23.818359375,0.12080536912751678,1.4831049442291266,21.865234375
,2,19.541015625,3.3203125,0.02719402313232422,2.048465967178345,41.40625,20.947265625,34,36,23.818359375,0.13333333333333333,1.537492990493775,21.865234375
,2,19.541015625,3.3203125,0.008654117584227627,2.057120084762573,41.40625,20.947265625,34,36,23.818359375,0.1456953642384106,1.5548012256622303,21.865234375
,2,20.322265625,3.3203125,0.03163695335388228,2.088757038116455,42.96875,21.728515625,34,36,24.599609375,0.15789473684210525,1.618075132369995,22.646484375
,2,20.322265625,3.3203125,0.011230945587157759,2.099987983703613,42.96875,21.728515625,34,36,24.599609375,0.16993464052287582,1.6405370235443104,22.646484375
,2,20.322265625,3.3203125,0.006696939468384233,2.106684923171997,42.96875,21.728515625,34,36,24.599609375,0.18181818181818182,1.6539309024810789,22.646484375
,2,22.265625,0,0.029770135879517046,2.136455059051514,44.53125,23.671875,34,36,24.98046875,0.1935483870967742,1.713471174240113,22.265625
