Lys=calc,TvA=calc,Avvik_IIR_Derivert=calc,Referanse=calc,HastighetMotorD=meas,MAElist=calc,Avvik=calc,TvD=calc,IAElist=calc,abs_Avvik=calc,VinkelPosMotorA=meas,HastighetMotorA=meas,Avvik_IIR=calc,PowerA=calc,Avstand=meas,VinkelPosMotorD=meas,Power=calc,Ts=calc,PowerD=calc,Tid=meas,Avvik_Integrert=calc
No specified init-data
,0,0.0043389827917402245,175,0,0,0,0,0,0,1424,0,-0.09048709652310348,8.483501264362484,175,1435,-8.483501264362484,0.004256010055541992,8.483501264362484,19.34285807609558,-8.487840247154224
,0,0.003096816865042141,175,0,0,0,0,0,0,1424,0,-0.08867735459264141,8.484743430289182,175,1435,-8.484743430289182,0.0058438777923583984,8.484743430289182,19.34870195388794,-8.487840247154224
,0,0.003193301421569735,175,0,0,0,0,0,0,1424,0,-0.08690380750078858,8.484646945732655,175,1435,-8.484646945732655,0.0055539608001708984,8.484646945732655,19.35425591468811,-8.487840247154224
,0,0.003012155916168602,175,0,0,0,0,0,0,1424,0,-0.08516573135077281,8.484828091238056,175,1435,-8.484828091238056,0.005770206451419568,8.484828091238056,19.36002612113953,-8.487840247154224
,0,0.00349983802153011,175,0,0,0,0,0,0,1424,0,-0.08346241672375736,8.484340409132693,175,1435,-8.484340409132693,0.004866838455200195,8.484340409132693,19.36489295959473,-8.487840247154224
,0,0.002913702179151224,175,0,0,0,0,0,0,1424,0,-0.0817931683892822,8.484926544975073,175,1435,-8.484926544975073,0.005728960037231445,8.484926544975073,19.37062191963196,-8.487840247154224
,0,0.0022129683170338398,175,0,0,0,0,0,0,1424,0,-0.08015730502149655,8.48562727883719,175,1435,-8.48562727883719,0.00739216804503684,8.48562727883719,19.378014087677,-8.487840247154224
,0,0.0027861448999807314,175,0,0,0,0,0,0,1424,0,-0.07855415892106662,8.485054102254244,175,1435,-8.485054102254244,0.005753993988040662,8.485054102254244,19.38376808166504,-8.487840247154224
,0,0.0025356320069206233,175,0,0,0,0,0,0,1424,0,-0.07698307574264529,8.485304615147303,175,1435,-8.485304615147303,0.006196022033691406,8.485304615147303,19.38996410369873,-8.487840247154224
,0,0.00198232140786339,175,0,0,0,0,0,0,1424,0,-0.07544341422779238,8.48585792574636,175,1435,-8.48585792574636,0.007766962051388049,8.48585792574636,19.39773106575012,-8.487840247154224
,0,0.004544813128458856,175,0,0,0,0,0,0,1424,0,-0.07393454594323653,8.483295434025766,175,1435,-8.483295434025766,0.0033199787139928105,8.483295434025766,19.40105104446411,-8.487840247154224
,0,0.0021710642474725233,175,0,0,0,0,0,0,1424,0,-0.07245585502437181,8.485669182906753,175,1435,-8.485669182906753,0.006810903549197889,8.485669182906753,19.40786194801331,-8.487840247154224
,0,0.0023975534105346668,175,0,0,0,0,0,0,1424,0,-0.07100673792388437,8.485442693743689,175,1435,-8.485442693743689,0.006044149398800158,8.485442693743689,19.41390609741211,-8.487840247154224
,0,0.002667477339013892,175,0,0,0,0,0,0,1424,0,-0.06958660316540669,8.485172769815211,175,1435,-8.485172769815211,0.005323886871341443,8.485172769815211,19.41922998428345,-8.487840247154224
,0,0.002099765237433334,175,0,0,0,0,0,0,1424,0,-0.06819487110209856,8.48574048191679,175,1435,-8.48574048191679,0.006628036499019885,8.48574048191679,19.42585802078247,-8.487840247154224
,0,0.002650389368449008,175,0,0,0,0,0,0,1424,0,-0.06683097368005658,8.485189857785775,175,1435,-8.485189857785775,0.005146026611328125,8.485189857785775,19.4310040473938,-8.487840247154224
,0,0.0020006382144765133,175,0,0,0,0,0,0,1424,0,-0.06549435420645545,8.485839608939749,175,1435,-8.485839608939749,0.006680965423580432,8.485839608939749,19.43768501281738,-8.487840247154224
,0,0.0026520875827896967,175,0,0,0,0,0,0,1424,0,-0.06418446712232634,8.485188159571434,175,1435,-8.485188159571434,0.0049390792846715215,8.485188159571434,19.44262409210205,-8.487840247154224
,0,0.0020595124292483403,175,0,0,0,0,0,0,1424,0,-0.0629007777798798,8.485780734724976,175,1435,-8.485780734724976,0.006232976913448596,8.485780734724976,19.4488570690155,-8.487840247154224
,0,0.0025590473237778735,175,0,0,0,0,0,0,1424,0,-0.06164276222428221,8.485281199830446,175,1435,-8.485281199830446,0.004915952682502223,8.485281199830446,19.453773021698,-8.487840247154224
,0,0.00221777735605182,175,0,0,0,0,0,0,1424,0,-0.06040990697979656,8.485622469798173,175,1435,-8.485622469798173,0.0055589675903284785,8.485622469798173,19.45933198928833,-8.487840247154224
,0,0.0022912466834108507,175,0,0,0,0,0,0,1424,0,-0.05920170884020063,8.485549000470813,175,1435,-8.485549000470813,0.005273103713989258,8.485549000470813,19.46460509300232,-8.487840247154224
,0,0.0016833432594064051,175,0,0,0,0,0,0,1424,0,-0.058017674663396614,8.486156903894818,175,1435,-8.486156903894818,0.007033824920661402,8.486156903894818,19.47163891792298,-8.487840247154224
,0,0.001611121324889989,175,0,0,0,0,0,0,1424,0,-0.05685732117012868,8.486229125829334,175,1435,-8.486229125829334,0.0072021484375,8.486229125829334,19.47884106636048,-8.487840247154224
,0,0.0017276552295679593,175,0,0,0,0,0,0,1424,0,-0.0557201747467261,8.486112591924657,175,1435,-8.486112591924657,0.0065820217132497305,8.486112591924657,19.48542308807373,-8.487840247154224
,0,0.0023796696041245287,175,0,0,0,0,0,0,1424,0,-0.05460577125179158,8.4854605775501,175,1435,-8.4854605775501,0.004683017730709338,8.4854605775501,19.49010610580444,-8.487840247154224
,0,0.0018872215292039635,175,0,0,0,0,0,0,1424,0,-0.05351365582675575,8.48595302562502,175,1435,-8.48595302562502,0.00578689575196023,8.48595302562502,19.4958930015564,-8.487840247154224
,0,0.001991593085082393,175,0,0,0,0,0,0,1424,0,-0.05244338271022063,8.485848654069143,175,1435,-8.485848654069143,0.005373954772949219,8.485848654069143,19.50126695632935,-8.487840247154224
,0,0.0013342441457916323,175,0,0,0,0,0,0,1424,0,-0.051394515056016214,8.486506003008433,175,1435,-8.486506003008433,0.007861137390129613,8.486506003008433,19.50912809371948,-8.487840247154224
,0,0.0021874698876369536,175,0,0,0,0,0,0,1424,0,-0.05036662475489589,8.485652777266587,175,1435,-8.485652777266587,0.004698991775519801,8.485652777266587,19.513827085495,-8.487840247154224
,0,0.0018117747485062133,175,0,0,0,0,0,0,1424,0,-0.04935929225979797,8.48602847240572,175,1435,-8.48602847240572,0.00555992126465199,8.48602847240572,19.51938700675965,-8.487840247154224
,0,0.001505109974282462,175,0,0,0,0,0,0,1424,0,-0.048372106414602004,8.486335137179942,175,1435,-8.486335137179942,0.006558895111080432,8.486335137179942,19.52594590187073,-8.487840247154224
,0,0.002099848058613034,175,0,0,0,0,0,0,1424,0,-0.04740466428630996,8.485740399095612,175,1435,-8.485740399095612,0.004607200622558594,8.485740399095612,19.53055310249329,-8.487840247154224
,0,0.0016378053792007459,175,0,0,0,0,0,0,1424,0,-0.046456571000583764,8.486202441775024,175,1435,-8.486202441775024,0.005788803100578832,8.486202441775024,19.53634190559387,-8.487840247154224
,0,0.0013973965976321343,175,0,0,0,0,0,0,1424,0,-0.045527439580572086,8.486442850556593,175,1435,-8.486442850556593,0.00664901733399148,8.486442850556593,19.54299092292786,-8.487840247154224
,0,0.0011933626343934168,175,0,0,0,0,0,0,1424,0,-0.044616890788960646,8.48664688451983,175,1435,-8.48664688451983,0.007630109786990857,8.48664688451983,19.55062103271485,-8.487840247154224
,0,0.0013516074067661114,175,0,0,0,0,0,0,1424,0,-0.04372455297318143,8.486488639747458,175,1435,-8.486488639747458,0.0066020488738978145,8.486488639747458,19.55722308158875,-8.487840247154224
,0,0.001316445821791849,175,0,0,0,0,0,0,1424,0,-0.042850061913717805,8.486523801332433,175,1435,-8.486523801332433,0.006642818450920629,8.486523801332433,19.56386590003967,-8.487840247154224
,0,0.0015902157678725354,175,0,0,0,0,0,0,1424,0,-0.04199306067544345,8.486250031386351,175,1435,-8.486250031386351,0.005389213562011719,8.486250031386351,19.56925511360168,-8.487840247154224
,0,0.0012879358148744757,175,0,0,0,0,0,0,1424,0,-0.04115319946193458,8.48655231133935,175,1435,-8.48655231133935,0.006520986557010389,8.48655231133935,19.57577610015869,-8.487840247154224
,0,0.0016991586269219186,175,0,0,0,0,0,0,1424,0,-0.04033013547269589,8.486141088527303,175,1435,-8.486141088527303,0.004843950271609998,8.486141088527303,19.5806200504303,-8.487840247154224
,0,0.0011370360189128846,175,0,0,0,0,0,0,1424,0,-0.03952353276324198,8.486703211135312,175,1435,-8.486703211135312,0.007093906402587891,8.486703211135312,19.58771395683289,-8.487840247154224
,0,0.0016171467326406821,175,0,0,0,0,0,0,1424,0,-0.03873306210797714,8.486223100421585,175,1435,-8.486223100421585,0.004888057708740234,8.486223100421585,19.59260201454163,-8.487840247154224
,0,0.001162824689227047,175,0,0,0,0,0,0,1424,0,-0.037958400865817594,8.486677422464997,175,1435,-8.486677422464997,0.006661891937248754,8.486677422464997,19.59926390647888,-8.487840247154224
,0,0.0017241614964801195,175,0,0,0,0,0,0,1424,0,-0.03719923284850124,8.486116085657745,175,1435,-8.486116085657745,0.004403114318851209,8.486116085657745,19.60366702079773,-8.487840247154224
,0,0.0013429582641891879,175,0,0,0,0,0,0,1424,0,-0.03645524819153122,8.486497288890035,175,1435,-8.486497288890035,0.0055398941040003535,8.486497288890035,19.60920691490173,-8.487840247154224
,0,0.0009569383440919539,175,0,0,0,0,0,0,1424,0,-0.03572614322770059,8.486883308810132,175,1435,-8.486883308810132,0.007619142532348633,8.486883308810132,19.61682605743408,-8.487840247154224
,0,0.0017200976346712941,175,0,0,0,0,0,0,1424,0,-0.035011620363146576,8.486120149519554,175,1435,-8.486120149519554,0.004153966903690076,8.486120149519554,19.62098002433777,-8.487840247154224
,0,0.0010149943277275892,175,0,0,0,0,0,0,1424,0,-0.03431138795588364,8.486825252826497,175,1435,-8.486825252826497,0.0068988800048828125,8.486825252826497,19.62787890434265,-8.487840247154224
,0,0.0015943321525401211,175,0,0,0,0,0,0,1424,0,-0.033625160196765966,8.486245915001684,175,1435,-8.486245915001684,0.004304170608516955,8.486245915001684,19.63218307495117,-8.487840247154224
,0,0.0010428048646076253,175,0,0,0,0,0,0,1424,0,-0.03295265699283065,8.486797442289618,175,1435,-8.486797442289618,0.006448984146121717,8.486797442289618,19.63863205909729,-8.487840247154224
,0,0.0010081950618978939,175,0,0,0,0,0,0,1424,0,-0.032293603852974036,8.486832052092327,175,1435,-8.486832052092327,0.006536960601810193,8.486832052092327,19.6451690196991,-8.487840247154224
,0,0.0008733867995938348,175,0,0,0,0,0,0,1424,0,-0.03164773177591455,8.48696686035463,175,1435,-8.48696686035463,0.007395029067989611,8.48696686035463,19.65256404876709,-8.487840247154224
,0,0.0010104686025849388,175,0,0,0,0,0,0,1424,0,-0.03101477714039626,8.48682977855164,175,1435,-8.48682977855164,0.006263971328738904,8.48682977855164,19.65882802009583,-8.487840247154224
,0,0.001572409087624684,175,0,0,0,0,0,0,1424,0,-0.030394481597588334,8.486267838066599,175,1435,-8.486267838066599,0.0039448738098109,8.486267838066599,19.66277289390564,-8.487840247154224
,0,0.0008078046810680296,175,0,0,0,0,0,0,1424,0,-0.02978659196563657,8.487032442473156,175,1435,-8.487032442473156,0.0075252056121790645,8.487032442473156,19.67029809951782,-8.487840247154224
,0,0.0009924062421778031,175,0,0,0,0,0,0,1424,0,-0.029190860126323836,8.486847840912047,175,1435,-8.486847840912047,0.006002902984622693,8.486847840912047,19.67630100250244,-8.487840247154224
,0,0.000954252300309496,175,0,0,0,0,0,0,1424,0,-0.028607042923797357,8.486885994853916,175,1435,-8.486885994853916,0.006118059158328748,8.486885994853916,19.68241906166077,-8.487840247154224
,0,0.0009005977224608219,175,0,0,0,0,0,0,1424,0,-0.02803490206532141,8.486939649431763,175,1435,-8.486939649431763,0.006352901458740234,8.486939649431763,19.68877196311951,-8.487840247154224
,0,0.0010910406112017376,175,0,0,0,0,0,0,1424,0,-0.02747420402401498,8.486749206543022,175,1435,-8.486749206543022,0.005139112472530627,8.486749206543022,19.69391107559204,-8.487840247154224
,0,0.0005290627787281639,175,0,0,0,0,0,0,1424,0,-0.02692471994353468,8.487311184375496,175,1435,-8.487311184375496,0.010385990142818713,8.487311184375496,19.70429706573486,-8.487840247154224
,0,0.0008864243371898062,175,0,0,0,0,0,0,1424,0,-0.026386225544663987,8.486953822817034,175,1435,-8.486953822817034,0.006074905395511365,8.486953822817034,19.71037197113037,-8.487840247154224
,0,0.0006300344492020911,175,0,0,0,0,0,0,1424,0,-0.025858501033770707,8.487210212705023,175,1435,-8.487210212705023,0.008376121520999646,8.487210212705023,19.71874809265137,-8.487840247154224
,0,0.0012663718176186408,175,0,0,0,0,0,0,1424,0,-0.025341331013095294,8.486573875336607,175,1435,-8.486573875336607,0.004083871841430664,8.486573875336607,19.7228319644928,-8.487840247154224
,0,0.0009432840436068513,175,0,0,0,0,0,0,1424,0,-0.024834504392833388,8.486896963110617,175,1435,-8.486896963110617,0.00537300109862926,8.486896963110617,19.72820496559143,-8.487840247154224
,0,0.0009664900126462592,175,0,0,0,0,0,0,1424,0,-0.02433781430497672,8.486873757141579,175,1435,-8.486873757141579,0.005139112472530627,8.486873757141579,19.73334407806396,-8.487840247154224
,0,0.0007361906237600333,175,0,0,0,0,0,0,1424,0,-0.023851058018877186,8.487104056530464,175,1435,-8.487104056530464,0.006611824035648084,8.487104056530464,19.73995590209961,-8.487840247154224
,0,0.0011290399870518024,175,0,0,0,0,0,0,1424,0,-0.02337403685849964,8.486711207167172,175,1435,-8.486711207167172,0.004225015640262342,8.486711207167172,19.74418091773987,-8.487840247154224
,0,0.0008451900193262885,175,0,0,0,0,0,0,1424,0,-0.022906556121329646,8.486995057134898,175,1435,-8.486995057134898,0.0055310726165771484,8.486995057134898,19.74971199035645,-8.487840247154224
,0,0.0008934076619488948,175,0,0,0,0,0,0,1424,0,-0.022448424998903052,8.486946839492276,175,1435,-8.486946839492276,0.0051279067993128535,8.486946839492276,19.75483989715576,-8.487840247154224
,0,0.0006998589123019786,175,0,0,0,0,0,0,1424,0,-0.021999456498924992,8.487140388241922,175,1435,-8.487140388241922,0.006415128707889295,8.487140388241922,19.76125502586365,-8.487840247154224
,0,0.0005832274090848302,175,0,0,0,0,0,0,1424,0,-0.02155946736894649,8.48725701974514,175,1435,-8.48725701974514,0.007544040679928088,8.48725701974514,19.76879906654358,-8.487840247154224
,0,0.0010768960369589343,175,0,0,0,0,0,0,1424,0,-0.02112827802156756,8.486763351117265,175,1435,-8.486763351117265,0.004004001617431641,8.486763351117265,19.77280306816101,-8.487840247154224
,0,0.0007364309720274057,175,0,0,0,0,0,0,1424,0,-0.02070571246113621,8.487103816182197,175,1435,-8.487103816182197,0.005738019943240857,8.487103816182197,19.77854108810425,-8.487840247154224
,0,0.0007574884657531078,175,0,0,0,0,0,0,1424,0,-0.020291598211913484,8.487082758688471,175,1435,-8.487082758688471,0.005466938018798828,8.487082758688471,19.78400802612305,-8.487840247154224
,0,0.0006108237811509488,175,0,0,0,0,0,0,1424,0,-0.019885766247675213,8.487229423373073,175,1435,-8.487229423373073,0.0066440105438196895,8.487229423373073,19.79065203666687,-8.487840247154224
,0,0.0009208606007796928,175,0,0,0,0,0,0,1424,0,-0.019488050922721708,8.486919386553446,175,1435,-8.486919386553446,0.004318952560428357,8.486919386553446,19.7949709892273,-8.487840247154224
,0,0.0006293652353214667,175,0,0,0,0,0,0,1424,0,-0.019098289904267273,8.487210881918903,175,1435,-8.487210881918903,0.006192922592163086,8.487210881918903,19.80116391181946,-8.487840247154224
,0,0.0005787236480051145,175,0,0,0,0,0,0,1424,0,-0.018716324106181927,8.48726152350622,175,1435,-8.48726152350622,0.006600141525268555,8.48726152350622,19.80776405334473,-8.487840247154224
,0,0.0006187346054297627,175,0,0,0,0,0,0,1424,0,-0.01834199762405829,8.487221512548794,175,1435,-8.487221512548794,0.006049871444698596,8.487221512548794,19.81381392478943,-8.487840247154224
,0,0.0005529697322737003,175,0,0,0,0,0,0,1424,0,-0.017975157671577122,8.48728727742195,175,1435,-8.48728727742195,0.0066339969635009766,8.48728727742195,19.82044792175293,-8.487840247154224
,0,0.0008136989447145496,175,0,0,0,0,0,0,1424,0,-0.01761565451814558,8.48702654820951,175,1435,-8.48702654820951,0.004418134689331055,8.48702654820951,19.82486605644226,-8.487840247154224
,0,0.0004898750884009685,175,0,0,0,0,0,0,1424,0,-0.01726334142778267,8.487350372065823,175,1435,-8.487350372065823,0.007191896438598633,8.487350372065823,19.83205795288086,-8.487840247154224
,0,0.0005860836294784483,175,0,0,0,0,0,0,1424,0,-0.016918074599227013,8.487254163524746,175,1435,-8.487254163524746,0.005891084671020508,8.487254163524746,19.83794903755188,-8.487840247154224
,0,0.0005296081498955686,175,0,0,0,0,0,0,1424,0,-0.01657971310724247,8.48731063900433,175,1435,-8.48731063900433,0.006388902664191676,8.48731063900433,19.84433794021607,-8.487840247154224
,0,0.0006728626705811257,175,0,0,0,0,0,0,1424,0,-0.016248118845097623,8.487167384483643,175,1435,-8.487167384483643,0.004928112030029297,8.487167384483643,19.8492660522461,-8.487840247154224
,0,0.0006240801269652727,175,0,0,0,0,0,0,1424,0,-0.01592315646819567,8.48721616702726,175,1435,-8.48721616702726,0.005207061767567467,8.48721616702726,19.85447311401367,-8.487840247154224
,0,0.0005543373079945134,175,0,0,0,0,0,0,1424,0,-0.015604693338831757,8.48728590984623,175,1435,-8.48728590984623,0.00574493408203125,8.48728590984623,19.8602180480957,-8.487840247154224
,0,0.00039510324282259336,175,0,0,0,0,0,0,1424,0,-0.015292599472055121,8.487445143911401,175,1435,-8.487445143911401,0.007899045944220973,8.487445143911401,19.86811709403992,-8.487840247154224
,0,0.0006503605691867054,175,0,0,0,0,0,0,1424,0,-0.014986747482614018,8.487189886585037,175,1435,-8.487189886585037,0.00470280647277832,8.487189886585037,19.8728199005127,-8.487840247154224
,0,0.0004986433040884666,175,0,0,0,0,0,0,1424,0,-0.014687012532961738,8.487341603850137,175,1435,-8.487341603850137,0.006011009216301488,8.487341603850137,19.878830909729,-8.487840247154224
,0,0.0005004004338974033,175,0,0,0,0,0,0,1424,0,-0.014393272282302503,8.487339846720326,175,1435,-8.487339846720326,0.0058701038360702285,8.487339846720326,19.88470101356507,-8.487840247154224
,0,0.0004948746578150753,175,0,0,0,0,0,0,1424,0,-0.014105406836656453,8.48734537249641,175,1435,-8.48734537249641,0.005816936492909264,8.48734537249641,19.89051795005798,-8.487840247154224
,0,0.0005177192239472944,175,0,0,0,0,0,0,1424,0,-0.013823298699923324,8.487322527930278,175,1435,-8.487322527930278,0.005449056625369764,8.487322527930278,19.89596700668335,-8.487840247154224
,0,0.00041190051882816585,175,0,0,0,0,0,0,1424,0,-0.013546832725924857,8.487428346635395,175,1435,-8.487428346635395,0.00671195983887074,8.487428346635395,19.90267896652222,-8.487840247154224
,0,0.0005332413747803239,175,0,0,0,0,0,0,1424,0,-0.013275896071406359,8.487307005779444,175,1435,-8.487307005779444,0.005080938339229846,8.487307005779444,19.90775990486145,-8.487840247154224
,0,0.0005249412585046822,175,0,0,0,0,0,0,1424,0,-0.01301037814997823,8.48731530589572,175,1435,-8.48731530589572,0.0050580501556396484,8.48731530589572,19.91281795501709,-8.487840247154224
,0,0.0004322335137900886,175,0,0,0,0,0,0,1424,0,-0.012750170586978665,8.487408013640435,175,1435,-8.487408013640435,0.0060200691223109,8.487408013640435,19.9188380241394,-8.487840247154224
,0,0.0004122896576484889,175,0,0,0,0,0,0,1424,0,-0.012495167175239092,8.487427957496577,175,1435,-8.487427957496577,0.00618505477905984,8.487427957496577,19.92502307891846,-8.487840247154224
,0,0.0004027552711913487,175,0,0,0,0,0,0,1424,0,-0.01224526383173431,8.487437491883034,175,1435,-8.487437491883034,0.006204843521118164,8.487437491883034,19.93122792243958,-8.487840247154224
,0,0.00033126098275015935,175,0,0,0,0,0,0,1424,0,-0.012000358555099623,8.487508986171473,175,1435,-8.487508986171473,0.0073931217193603516,8.487508986171473,19.93862104415894,-8.487840247154224
,0,0.00052669023061842,175,0,0,0,0,0,0,1424,0,-0.011760351383997631,8.487313556923606,175,1435,-8.487313556923606,0.004556894302371717,8.487313556923606,19.94317793846131,-8.487840247154224
,0,0.00042478891535799367,175,0,0,0,0,0,0,1424,0,-0.011525144356317678,8.487415458238866,175,1435,-8.487415458238866,0.005537033081047582,8.487415458238866,19.94871497154236,-8.487840247154224
,0,0.0004161497854188163,175,0,0,0,0,0,0,1424,0,-0.011294641469191324,8.487424097368805,175,1435,-8.487424097368805,0.005538940429691053,8.487424097368805,19.95425391197205,-8.487840247154224
,0,0.00033735559831116614,175,0,0,0,0,0,0,1424,0,-0.011068748639807497,8.487502891555913,175,1435,-8.487502891555913,0.006695985794060277,8.487502891555913,19.96094989776611,-8.487840247154224
,0,0.0002961861411521592,175,0,0,0,0,0,0,1424,0,-0.010847373667011346,8.487544061013072,175,1435,-8.487544061013072,0.007474184036261988,8.487544061013072,19.96842408180237,-8.487840247154224
,0,0.0004394377047472601,175,0,0,0,0,0,0,1424,0,-0.01063042619367112,8.487400809449477,175,1435,-8.487400809449477,0.004936933517459607,8.487400809449477,19.97336101531983,-8.487840247154224
,0,0.0003552343473359573,175,0,0,0,0,0,0,1424,0,-0.010417817669797696,8.48748501280689,175,1435,-8.48748501280689,0.005985021591179418,8.48748501280689,19.97934603691101,-8.487840247154224
,0,0.000376506779748182,175,0,0,0,0,0,0,1424,0,-0.010209461316401741,8.487463740374476,175,1435,-8.487463740374476,0.00553393363952992,8.487463740374476,19.98487997055054,-8.487840247154224
,0,0.0003239029116694016,175,0,0,0,0,0,0,1424,0,-0.010005272090073706,8.487516344242556,175,1435,-8.487516344242556,0.006304025650020861,8.487516344242556,19.99118399620056,-8.487840247154224
,0,0.0004207454656956548,175,0,0,0,0,0,0,1424,0,-0.009805166648272232,8.487419501688528,175,1435,-8.487419501688528,0.004755973815917969,8.487419501688528,19.99593997001648,-8.487840247154224
,0,0.0003599479208219757,175,0,0,0,0,0,0,1424,0,-0.009609063315306787,8.487480299233402,175,1435,-8.487480299233402,0.005448102951049805,8.487480299233402,20.00138807296753,-8.487840247154224
,0,0.00026837577958797854,175,0,0,0,0,0,0,1424,0,-0.00941688204900065,8.487571871374637,175,1435,-8.487571871374637,0.007160902023318982,8.487571871374637,20.00854897499085,-8.487840247154224
,0,0.0004470292122198494,175,0,0,0,0,0,0,1424,0,-0.009228544408020638,8.487393217942005,175,1435,-8.487393217942005,0.004213094711300158,8.487393217942005,20.01276206970215,-8.487840247154224
,0,0.0003451234516937545,175,0,0,0,0,0,0,1424,0,-0.009043973519860225,8.48749512370253,175,1435,-8.48749512370253,0.005347967147830701,8.48749512370253,20.01811003684998,-8.487840247154224
,0,0.0003141333635066349,175,0,0,0,0,0,0,1424,0,-0.00886309404946302,8.487526113790718,175,1435,-8.487526113790718,0.005758047103881836,8.487526113790718,20.02386808395386,-8.487840247154224
,0,0.0002707933480773538,175,0,0,0,0,0,0,1424,0,-0.00868583216847376,8.487569453806147,175,1435,-8.487569453806147,0.006546020507808947,8.487569453806147,20.03041410446167,-8.487840247154224
,0,0.00022248630863563174,175,0,0,0,0,0,0,1424,0,-0.008512115525104285,8.48761776084559,175,1435,-8.48761776084559,0.007807970047000623,8.48761776084559,20.03822207450867,-8.487840247154224
,0,0.0005527542993566816,175,0,0,0,0,0,0,1424,0,-0.0083418732146022,8.487287492854868,175,1435,-8.487287492854868,0.0030798912048304317,8.487287492854868,20.0413019657135,-8.487840247154224
,0,0.00025714439563089654,175,0,0,0,0,0,0,1424,0,-0.008175035750310157,8.487583102758594,175,1435,-8.487583102758594,0.006488084793087268,8.487583102758594,20.04779005050659,-8.487840247154224
,0,0.00027268348759496155,175,0,0,0,0,0,0,1424,0,-0.008011535035303953,8.48756756366663,175,1435,-8.48756756366663,0.005995988845832301,8.48756756366663,20.05378603935242,-8.487840247154224
,0,0.00032501028576012886,175,0,0,0,0,0,0,1424,0,-0.007851304334597874,8.487515236868465,175,1435,-8.487515236868465,0.004930019378658557,8.487515236868465,20.05871605873108,-8.487840247154224
,0,0.0002905227805542235,175,0,0,0,0,0,0,1424,0,-0.007694278247905916,8.48754972437367,175,1435,-8.48754972437367,0.005404949188232422,8.48754972437367,20.06412100791931,-8.487840247154224
,0,0.0002532240733830662,175,0,0,0,0,0,0,1424,0,-0.007540392682947797,8.487587023080842,175,1435,-8.487587023080842,0.0060770511627197266,8.487587023080842,20.07019805908203,-8.487840247154224
,0,0.00019135803473985916,175,0,0,0,0,0,0,1424,0,-0.007389584829288841,8.487648889119484,175,1435,-8.487648889119484,0.007880926132209254,8.487648889119484,20.07807898521424,-8.487840247154224
,0,0.0003404455756579713,175,0,0,0,0,0,0,1424,0,-0.007241793132703064,8.487499801578567,175,1435,-8.487499801578567,0.004341125488270592,8.487499801578567,20.08242011070251,-8.487840247154224
,0,0.00026639433348210227,175,0,0,0,0,0,0,1424,0,-0.007096957270049002,8.487573852820743,175,1435,-8.487573852820743,0.005436897277839137,8.487573852820743,20.08785700798035,-8.487840247154224
,0,0.0002567652571861953,175,0,0,0,0,0,0,1424,0,-0.006955018124648022,8.487583481897039,175,1435,-8.487583481897039,0.005527973175048828,8.487583481897039,20.0933849811554,-8.487840247154224
,0,0.000148769463958461,175,0,0,0,0,0,0,1424,0,-0.006815917762155062,8.487691477690266,175,1435,-8.487691477690266,0.009350061416622424,8.487691477690266,20.10273504257202,-8.487840247154224
,0,0.00022853056583792364,175,0,0,0,0,0,0,1424,0,-0.00667959940691196,8.487611716588386,175,1435,-8.487611716588386,0.0059649944305384395,8.487611716588386,20.10870003700256,-8.487840247154224
,0,0.00029200344479450205,175,0,0,0,0,0,0,1424,0,-0.006546007418773721,8.48754824370943,175,1435,-8.48754824370943,0.004575014114379883,8.48754824370943,20.11327505111694,-8.487840247154224
,0,0.00022330076125879976,175,0,0,0,0,0,0,1424,0,-0.006415087270398246,8.487616946392965,175,1435,-8.487616946392965,0.005862951278690076,8.487616946392965,20.11913800239563,-8.487840247154224
,0,0.0002122407903654548,175,0,0,0,0,0,0,1424,0,-0.006286785524990281,8.48762800636386,175,1435,-8.48762800636386,0.006045103073120117,8.48762800636386,20.12518310546875,-8.487840247154224
,0,0.00022816206346479078,175,0,0,0,0,0,0,1424,0,-0.006161049814490475,8.48761208509076,175,1435,-8.48761208509076,0.005510807037349963,8.48761208509076,20.1306939125061,-8.487840247154224
,0,0.00018542850086909212,175,0,0,0,0,0,0,1424,0,-0.0060378288182006655,8.487654818653356,175,1435,-8.487654818653356,0.00664520263671875,8.487654818653356,20.13733911514282,-8.487840247154224
,0,0.0002039173006157015,175,0,0,0,0,0,0,1424,0,-0.005917072241836652,8.48763632985361,175,1435,-8.48763632985361,0.005921840667731715,8.48763632985361,20.14326095581055,-8.487840247154224
,0,0.00025782256152341316,175,0,0,0,0,0,0,1424,0,-0.0057987307969999185,8.4875824245927,175,1435,-8.4875824245927,0.0045900344848597285,8.4875824245927,20.14785099029541,-8.487840247154224
,0,0.00018690263411024356,175,0,0,0,0,0,0,1424,0,-0.00568275618105992,8.487653344520114,175,1435,-8.487653344520114,0.006205081939700818,8.487653344520114,20.15405607223511,-8.487840247154224
,0,0.00018424060432293442,175,0,0,0,0,0,0,1424,0,-0.005569101057438722,8.487656006549901,175,1435,-8.487656006549901,0.006168842315670275,8.487656006549901,20.16022491455078,-8.487840247154224
,0,0.00014154523764047582,175,0,0,0,0,0,0,1424,0,-0.005457719036289947,8.487698701916583,175,1435,-8.487698701916583,0.00786900520324707,8.487698701916583,20.16809391975403,-8.487840247154224
