Lys=calc,Referanse=calc,HastighetMotorD=meas,Filtrert_Avvik=calc,Filtrert_Avvik_Derivert=calc,MAElist=calc,Avvik=calc,TvD=calc,IAElist=calc,abs_Avvik=calc,VinkelPosMotorA=meas,HastighetMotorA=meas,TvA=calc,PowerA=calc,Avstand=meas,VinkelPosMotorD=meas,Power=calc,Ts=calc,PowerD=calc,Integrert_Avvik=calc,Tid=meas
No specified init-data
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.008018970489501953,0,0,1.118918895721436
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.01369690895080566,0,0,1.132615804672241
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.007450103759765625,0,0,1.140065908432007
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.00951695442199707,0,0,1.149582862854004
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.005912065505981445,0,0,1.155494928359985
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.009592056274414063,0,0,1.165086984634399
,353,0,0,0,0,0,,0,0,0,0,,0,353,0,0,0.008409023284912109,0,0,1.173496007919312
,353,0,-0.04,-7.57009182177101,0,-2,,-0.02113580703735352,2,0,0,,12.57009182177101,355,0,-12.57009182177101,0.01056790351867676,12.57009182177101,0,1.184063911437988
,353,0,-0.07919999999999999,-7.797989840878369,-0.016,-2,,-0.04124355316162109,2,0,0,,12.8080437139405,355,0,-12.8080437139405,0.01005387306213379,12.8080437139405,-0.01005387306213379,1.194117784500122
,353,0,-0.117616,-9.671571576470591,-0.03174603174603174,-2,,-0.05713176727294922,2,0,0,,14.68956955658839,355,0,-14.68956955658839,0.007944107055664063,14.68956955658839,-0.01799798011779785,1.202061891555786
,353,0,-0.19526368,-18.25907407925994,-0.04724409448818897,-4,,-0.09115219116210938,4,0,0,,28.28557716535003,357,0,-28.28557716535003,0.008505105972290039,28.28557716535003,-0.02650308609008789,1.210566997528076
,353,0,-0.2713584064,-19.8115714039991,-0.078125,-4,,-0.1218795776367188,4,1,3,,29.8534381833265,357,0,-29.8534381833265,0.007681846618652344,29.8534381833265,-0.04186677932739258,1.218248844146729
,353,62,-0.5259312382720001,-11.36484763057989,-0.1085271317829457,-13,,-0.7042801380157471,13,4,76,,43.99631449611944,366,4,-43.99631449611944,0.0448000431060791,43.99631449611944,-0.1314668655395508,1.263048887252808
,353,130,-0.8554126135065601,-35.48544191844228,-0.2076923076923077,-17,,-1.01996922492981,17,5,94,,78.23761343486074,370,7,-78.23761343486074,0.0185699462890625,78.23761343486074,-0.252171516418457,1.28161883354187
,353,174,-1.298304361236429,-54.45896803243517,-0.3358778625954199,-23,,-1.394067764282227,23,7,112,,112.3493933568752,376,10,-112.3493933568752,0.0162651538848877,112.3493933568752,-0.3904253244400024,1.297883987426758
,353,230,-1.7323382740117,-51.08729395638978,-0.5075757575757576,-23,,-1.784880399703979,23,11,197,,109.1731255985406,376,14,-109.1731255985406,0.01699185371398926,109.1731255985406,-0.5858316421508789,1.314875841140747
,353,325,-2.237691508531466,-67.53776105528909,-0.6766917293233083,-27,,-2.188936948776245,27,15,272,,135.79569085723,380,19,-135.79569085723,0.01496505737304688,135.79569085723,-0.757929801940918,1.329840898513794
,353,412,-2.832937678360837,-65.44367268509443,-0.8731343283582088,-32,,-2.771052122116089,32,22,365,,146.4471823257881,385,27,-146.4471823257881,0.01819109916687012,146.4471823257881,-1.003509640693665,1.348031997680664
,353,456,-3.41627892479362,-116.1009074346593,-1.103703703703704,-32,,-3.092615842819214,32,26,393,,197.2651989357045,385,32,-197.2651989357045,0.01004886627197266,197.2651989357045,-1.164291501045227,1.358080863952637
,353,504,-4.067953346297748,-76.68066467892015,-1.330882352941176,-36,,-3.704511404037476,36,34,461,,168.1169097627291,389,40,-168.1169097627291,0.01699709892272949,168.1169097627291,-1.436245083808899,1.375077962875366
