Power=calc,Avvik_IIR_Derivert=calc,Referanse=calc,PowerD=calc,Tid=meas,Avstand=meas,Ts=calc,Avvik_Integrert=calc,Avvik_IIR=calc,PowerA=calc,Avvik=calc
No specified init-data
-3.3315670490267166,0,101,3.3315670490267166,41.60154581069946,103,0.005703926086425781,0.6684329509732834,-2.000731773768328,3.3315670490267166,-2
-3.3407921791078934,0,101,3.3407921791078934,41.61077094078064,103,0.009225130081176758,0.6592078208921066,-2.0007171382929614,3.3407921791078934,-2
-3.345688104629744,0,101,3.345688104629744,41.61566686630249,103,0.004895925521850586,0.654311895370256,-2.000702795527102,3.345688104629744,-2
-3.3503651618959864,0,101,3.3503651618959864,41.62034392356873,103,0.004677057266242457,0.6496348381040136,-2.00068873961656,3.3503651618959864,-2
-3.3556430339815506,0,101,3.3556430339815506,41.6256217956543,103,0.005277872085564184,0.6443569660184494,-2.0006749648242286,3.3556430339815506,-2
-3.361912250519026,0,101,3.361912250519026,41.63189101219177,103,0.006269216537475586,0.6380877494809738,-2.000661465527744,3.361912250519026,-2
-3.368487119674917,0,101,3.368487119674917,41.63846588134766,103,0.0065748691558908945,0.6315128803250829,-2.000648236217189,3.368487119674917,-2
-3.375006198883284,0,101,3.375006198883284,41.64498496055603,103,0.006519079208366918,0.624993801116716,-2.000635271492845,3.375006198883284,-2
-3.3835730552675614,0,101,3.3835730552675614,41.65355181694031,103,0.008566856384277344,0.6164269447324386,-2.000622566062988,3.3835730552675614,-2
-3.3885781764986334,0,101,3.3885781764986334,41.65855693817138,103,0.005005121231071996,0.6114218235013666,-2.000610114741728,3.3885781764986334,-2
-3.3930201530458817,0,101,3.3930201530458817,41.66299891471863,103,0.004441976547248316,0.6069798469541183,-2.0005979124468936,3.3930201530458817,-2
-3.3986351490023026,0,101,3.3986351490023026,41.66861391067505,103,0.0056149959564208984,0.6013648509976974,-2.0005859541979554,3.3986351490023026,-2
-3.403733015060652,0,101,3.403733015060652,41.6737117767334,103,0.005097866058349609,0.5962669849393478,-2.000574235113996,3.403733015060652,-2
-3.4106290340425858,0,101,3.4106290340425858,41.68060779571533,103,0.006896018981933594,0.5893709659574142,-2.0005627504117163,3.4106290340425858,-2
-3.4195661544802007,0,101,3.4195661544802007,41.68954491615295,103,0.008937120437614965,0.5804338455197993,-2.000551495403482,3.4195661544802007,-2
