Power=calc,e_d=calc,Referanse=calc,PowerD=calc,Tid=meas,Avstand=meas,Ts=calc,e_i=calc,e_f=calc,PowerA=calc,e_k=calc
No specified init-data
-46.0,0,220,46.0,5.876065969467163,243,0.007267951965332031,0,-30.633835326894797,46.0,-23
-34.0,0,220,34.0,5.882897853851318,237,0.0068318843841552734,0,-30.3611586203569,34.0,-17
-34.0,0,220,34.0,5.887375831604004,237,0.004477977752685547,0,-30.09393544794976,34.0,-17
-34.0,0,220,34.0,5.893594026565552,237,0.0062181949615478516,0,-29.832056738990765,34.0,-17
-34.0,0,220,34.0,5.898638963699341,237,0.0050449371337890625,0,-29.57541560421095,34.0,-17
-34.0,0,220,34.0,5.906495809555054,237,0.00785684585571289,0,-29.32390729212673,34.0,-17
-34.0,0,220,34.0,5.910005807876587,237,0.003509998321533203,0,-29.077429146284196,34.0,-17
-34.0,0,220,34.0,5.916138887405396,237,0.006133079528809482,0,-28.83588056335851,34.0,-17
-34.0,0,220,34.0,5.927222013473511,237,0.011083126068114346,0,-28.59916295209134,34.0,-17
-34.0,0,220,34.0,5.941985845565796,237,0.014763832092285156,0,-28.367179693049515,34.0,-17
-34.0,0,220,34.0,5.94412899017334,237,0.0021431446075439453,0,-28.139836099188525,34.0,-17
-46.0,0,220,46.0,5.949716806411743,243,0.00558781623840332,0,-28.037039377204756,46.0,-23
-46.0,0,220,46.0,5.960036993026733,243,0.010320186614990234,0,-27.936298589660662,46.0,-23
-42.0,0,220,42.0,5.969966888427734,241,0.009929895401000977,0,-27.797572617867452,42.0,-21
-42.0,0,220,42.0,5.977324962615967,241,0.007358074188232422,0,-27.661621165510105,42.0,-21
-42.0,0,220,42.0,5.982133865356445,241,0.004808902740478516,0,-27.528388742199905,42.0,-21
-54.0,0,220,54.0,5.988479852676392,247,0.006345987319946289,0,-27.517820967355906,54.0,-27
-54.0,0,220,54.0,5.993775844573975,247,0.005295991897583008,0,-27.507464548008787,54.0,-27
-54.0,0,220,54.0,6.001968860626221,247,0.008193016052246094,0,-27.49731525704861,54.0,-27
-54.0,0,220,54.0,6.007341861724854,247,0.005373001098633701,0,-27.487368951907634,54.0,-27
-54.0,0,220,54.0,6.013927936553955,247,0.006586074829100674,0,-27.47762157286948,54.0,-27
-54.0,0,220,54.0,6.01816201210022,247,0.0042340755462646484,0,-27.46806914141209,54.0,-27
-54.0,0,220,54.0,6.024174928665161,247,0.006012916564941406,0,-27.45870775858385,54.0,-27
-54.0,0,220,54.0,6.030876874923706,247,0.006701946258544922,0,-27.44953360341217,54.0,-27
-58.0,0,220,58.0,6.038131952285767,249,0.007255077362060547,0,-27.480542931343926,58.0,-29
-58.0,0,220,58.0,6.046056032180786,249,0.007924079895019531,0,-27.510932072717047,58.0,-29
-58.0,0,220,58.0,6.04941987991333,249,0.0033638477325439453,0,-27.540713431262702,58.0,-29
-62.0,0,220,62.0,6.057199001312256,251,0.007779121398925781,0,-27.609899162637447,62.0,-31
-62.0,0,220,62.0,6.061934947967529,251,0.0047359466552734375,0,-27.677701179384698,62.0,-31
-62.0,0,220,62.0,6.068557977676392,251,0.006623029708862305,0,-27.744147155797005,62.0,-31
-62.0,0,220,62.0,6.073165893554688,251,0.004607915878296787,0,-27.809264212681065,62.0,-31
-78.0,0,220,78.0,6.079533815383911,259,0.006367921829222745,0,-28.033078928427443,78.0,-39
-78.0,0,220,78.0,6.087901830673218,259,0.00836801528930664,0,-28.252417349858895,78.0,-39
-78.0,0,220,78.0,6.093267917633057,259,0.005366086959838867,0,-28.46736900286172,78.0,-39
-78.0,0,220,78.0,6.097748994827271,259,0.004481077194214755,0,-28.678021622804486,78.0,-39
-78.0,0,220,78.0,6.103302955627441,259,0.00555396080017001,0,-28.884461190348397,78.0,-39
-78.0,0,220,78.0,6.10824990272522,259,0.00494694709777832,0,-29.08677196654143,78.0,-39
-78.0,0,220,78.0,6.118872880935669,259,0.010622978210449219,0,-29.285036527210604,78.0,-39
-90.0,0,220,90.0,6.121909856796265,265,0.003036975860595703,0,-29.59933579666639,90.0,-45
-90.0,0,220,90.0,6.128082036972046,265,0.00617218017578125,0,-29.907349080733063,90.0,-45
-90.0,0,220,90.0,6.135373830795288,265,0.0072917938232421875,0,-30.2092020991184,90.0,-45
-90.0,0,220,90.0,6.138243913650513,265,0.0028700828552246094,0,-30.50501805713603,90.0,-45
-86.0,0,220,86.0,6.145747900009155,263,0.007503986358642578,0,-30.75491769599331,86.0,-43
-86.0,0,220,86.0,6.150262832641602,263,0.004514932632446289,0,-30.999819342073444,86.0,-43
-86.0,0,220,86.0,6.157382965087891,263,0.0071201324462890625,0,-31.239822955231975,86.0,-43
-90.0,0,220,90.0,6.164168834686279,265,0.006785869598388672,0,-31.515026496127334,90.0,-45
-90.0,0,220,90.0,6.180363893508911,265,0.016195058822631836,0,-31.784725966204785,90.0,-45
-90.0,0,220,90.0,6.187448024749756,265,0.0070841312408447266,0,-32.04903144688069,90.0,-45
-90.0,0,220,90.0,6.19016695022583,265,0.0027189254760742188,0,-32.30805081794308,90.0,-45
-90.0,0,220,90.0,6.195961952209473,265,0.005795001983642578,0,-32.561889801584215,90.0,-45
-90.0,0,220,90.0,6.202526807785034,265,0.0065648555755615234,0,-32.810652005552534,90.0,-45
-102.0,0,220,102.0,6.210372924804688,271,0.007846117019654208,0,-33.17443896544149,102.0,-51
-102.0,0,220,102.0,6.217643022537231,271,0.007270097732542169,0,-33.530950186132664,102.0,-51
-102.0,0,220,102.0,6.220638990402222,271,0.0029959678649911226,0,-33.88033118241001,102.0,-51
-102.0,0,220,102.0,6.226744890213013,271,0.006105899810791016,0,-34.22272455876181,102.0,-51
-102.0,0,220,102.0,6.236656904220581,271,0.00991201400756836,0,-34.55827006758658,102.0,-51
-102.0,0,220,102.0,6.243494033813477,271,0.006837129592895508,0,-34.88710466623485,102.0,-51
-102.0,0,220,102.0,6.24796986579895,271,0.004475831985473633,0,-35.20936257291015,102.0,-51
-102.0,0,220,102.0,6.253516912460327,271,0.005547046661376953,0,-35.525175321451954,102.0,-51
-102.0,0,220,102.0,6.258365869522095,271,0.004848957061767578,0,-35.834671815022915,102.0,-51
-102.0,0,220,102.0,6.26616096496582,271,0.007795095443725586,0,-36.13797837872246,102.0,-51
-102.0,0,220,102.0,6.26954984664917,271,0.0033888816833496094,0,-36.43521881114801,102.0,-51
-90.0,0,220,90.0,6.275975942611694,265,0.006426095962524414,0,-36.606514434925046,90.0,-45
-90.0,0,220,90.0,6.286111831665039,265,0.010135889053344727,0,-36.774384146226545,90.0,-45
-90.0,0,220,90.0,6.290239810943604,265,0.004127979278565341,0,-36.938896463302015,90.0,-45
-94.0,0,220,94.0,6.298362016677856,267,0.008122205734251153,0,-37.14011853403597,94.0,-47
-94.0,0,220,94.0,6.30156683921814,267,0.0032048225402840913,0,-37.33731616335525,94.0,-47
-94.0,0,220,94.0,6.308300018310547,267,0.0067331790924072266,0,-37.53056984008814,94.0,-47
-94.0,0,220,94.0,6.314213991165161,267,0.005913972854614258,0,-37.71995844328637,94.0,-47
-86.0,0,220,86.0,6.320538997650146,263,0.006325006484984463,0,-37.82555927442064,86.0,-43
-86.0,0,220,86.0,6.328047037124634,263,0.007508039474488193,0,-37.92904808893223,86.0,-43
-86.0,0,220,86.0,6.332718849182129,263,0.004671812057495117,0,-38.03046712715358,86.0,-43
-86.0,0,220,86.0,6.339284896850586,263,0.006566047668457031,0,-38.12985778461051,86.0,-43
-90.0,0,220,90.0,6.348066806793213,265,0.008781909942626953,0,-38.267260628918294,90.0,-45
-90.0,0,220,90.0,6.350487947463989,265,0.002421140670776367,0,-38.401915416339925,90.0,-45
-90.0,0,220,90.0,6.357443809509277,265,0.006955862045288086,0,-38.53387710801312,90.0,-45
-90.0,0,220,90.0,6.361693859100342,265,0.004250049591064453,0,-38.66319956585286,90.0,-45
-78.0,0,220,78.0,6.370040893554688,259,0.008347034454346591,0,-38.6699355745358,78.0,-39
-78.0,0,220,78.0,6.378860950469971,259,0.008820056915282315,0,-38.67653686304509,78.0,-39
-78.0,0,220,78.0,6.382900953292847,259,0.0040400028228759766,0,-38.68300612578418,78.0,-39
-78.0,0,220,78.0,6.390859842300415,259,0.00795888900756836,0,-38.6893460032685,78.0,-39
-78.0,0,220,78.0,6.397897958755493,259,0.007038116455078125,0,-38.69555908320313,78.0,-39
-78.0,0,220,78.0,6.401633977890015,259,0.0037360191345214844,0,-38.70164790153907,78.0,-39
-62.0,0,220,62.0,6.407893896102905,251,0.006259918212890625,0,-38.547614943508286,62.0,-31
-62.0,0,220,62.0,6.41609001159668,251,0.008196115493774414,0,-38.39666264463812,62.0,-31
-62.0,0,220,62.0,6.421487808227539,251,0.005397796630859375,0,-38.24872939174536,62.0,-31
-62.0,0,220,62.0,6.428647041320801,251,0.007159233093261719,0,-38.10375480391045,62.0,-31
-74.0,0,220,74.0,6.431681871414185,257,0.003034830093383789,0,-38.081679707832244,74.0,-37
-74.0,0,220,74.0,6.439651012420654,257,0.007969141006469727,0,-38.0600461136756,74.0,-37
-74.0,0,220,74.0,6.44370698928833,257,0.004055976867675781,0,-38.03884519140209,74.0,-37
-74.0,0,220,74.0,6.449749946594238,257,0.006042957305908203,0,-38.018068287574046,74.0,-37
-70.0,0,220,70.0,6.456838846206665,255,0.007088899612426758,0,-37.95770692182257,70.0,-35
-70.0,0,220,70.0,6.46147894859314,255,0.004640102386474609,0,-37.89855278338612,70.0,-35
-70.0,0,220,70.0,6.467420816421509,255,0.005941867828369141,0,-37.8405817277184,70.0,-35
-70.0,0,220,70.0,6.472827911376953,255,0.005407094955444336,0,-37.78377009316404,70.0,-35
-74.0,0,220,74.0,6.479939937591553,257,0.007112026214599609,0,-37.76809469130076,74.0,-37
-74.0,0,220,74.0,6.483739852905273,257,0.003799915313720703,0,-37.75273279747475,74.0,-37
-74.0,0,220,74.0,6.490157842636108,257,0.006417989730834961,0,-37.73767814152526,74.0,-37
-62.0,0,220,62.0,6.496618032455444,251,0.0064601898193359375,0,-37.60292457869475,62.0,-31
-62.0,0,220,62.0,6.501762866973877,251,0.005144834518432617,0,-37.47086608712085,62.0,-31
-62.0,0,220,62.0,6.511924028396606,251,0.010161161422728604,0,-37.34144876537842,62.0,-31
-62.0,0,220,62.0,6.514101028442383,251,0.0021770000457772554,0,-37.21461979007085,62.0,-31
-70.0,0,220,70.0,6.51965594291687,255,0.005554914474487305,0,-37.170327394269435,70.0,-35
-70.0,0,220,70.0,6.52574896812439,255,0.006093025207519531,0,-37.126920846384046,70.0,-35
-70.0,0,220,70.0,6.532794952392578,255,0.0070459842681884766,0,-37.08438242945637,70.0,-35
-70.0,0,220,70.0,6.538125038146973,255,0.005330085754394531,0,-37.042694780867244,70.0,-35
-74.0,0,220,74.0,6.546844959259033,257,0.008719921112060547,0,-37.0418408852499,74.0,-37
-74.0,0,220,74.0,6.549604892730713,257,0.0027599334716796875,0,-37.041004067544904,74.0,-37
-74.0,0,220,74.0,6.556157827377319,257,0.006552934646606445,0,-37.04018398619401,74.0,-37
-86.0,0,220,86.0,6.562448978424072,263,0.00629115104675293,0,-37.159380306470126,86.0,-43
-86.0,0,220,86.0,6.567950963973999,263,0.005501985549926758,0,-37.27619270034072,86.0,-43
-86.0,0,220,86.0,6.575402975082397,263,0.007452011108397549,0,-37.39066884633391,86.0,-43
-86.0,0,220,86.0,6.581395864486694,263,0.005992889404297763,0,-37.50285546940723,86.0,-43
-78.0,0,220,78.0,6.585819959640503,259,0.004424095153808594,0,-37.532798360019086,78.0,-39
-78.0,0,220,78.0,6.592566967010498,259,0.006747007369995117,0,-37.56214239281871,78.0,-39
-78.0,0,220,78.0,6.597630977630615,259,0.0050640106201171875,0,-37.59089954496233,78.0,-39
-98.0,0,220,98.0,6.60546088218689,269,0.007829904556274414,0,-37.81908155406308,98.0,-49
-98.0,0,220,98.0,6.608672857284546,269,0.00321197509765625,0,-38.04269992298182,98.0,-49
-98.0,0,220,98.0,6.614153861999512,269,0.00548100471496582,0,-38.26184592452218,98.0,-49
-98.0,0,220,98.0,6.619629859924316,269,0.0054759979248046875,0,-38.47660900603173,98.0,-49
-90.0,0,220,90.0,6.627190828323364,265,0.0075609683990478516,0,-38.60707682591109,90.0,-45
-90.0,0,220,90.0,6.634142875671387,265,0.006952047348022461,0,-38.73493528939287,90.0,-45
-90.0,0,220,90.0,6.637938022613525,265,0.003795146942138672,0,-38.860236583605015,90.0,-45
-90.0,0,220,90.0,6.643503904342651,265,0.0055658817291259766,0,-38.983031851932914,90.0,-45
-90.0,0,220,90.0,6.649377822875977,265,0.005873918533325195,0,-39.10337121489425,90.0,-45
-106.0,0,220,106.0,6.6577308177948,273,0.008352994918823242,0,-39.38130379059637,106.0,-53
-106.0,0,220,106.0,6.659904003143311,273,0.0021731853485116304,0,-39.65367771478444,106.0,-53
-106.0,0,220,106.0,6.667418003082275,273,0.007513999938963956,0,-39.92060416048876,106.0,-53
-116.0,0,220,116.0,6.674296855926514,278,0.006878852844238281,0,-40.28219207727898,116.0,-58
-116.0,0,220,116.0,6.677987813949585,278,0.003690958023071289,0,-40.63654823573339,116.0,-58
-116.0,0,220,116.0,6.683801889419556,278,0.005814075469970703,0,-40.98381727101872,116.0,-58
-116.0,0,220,116.0,6.691491842269897,278,0.007689952850340909,0,-41.32414092559834,116.0,-58
-106.0,0,220,106.0,6.697750806808472,273,0.006258964538575107,0,-41.557658107086375,106.0,-53
-106.0,0,220,106.0,6.705926895141602,273,0.008176088333129883,0,-41.786504944944646,106.0,-53
-106.0,0,220,106.0,6.711645841598511,273,0.00571894645690918,0,-42.010774846045756,106.0,-53
-124.0,0,220,124.0,6.71865701675415,282,0.0070111751556396484,0,-42.41055934912484,124.0,-62
-124.0,0,220,124.0,6.72394585609436,282,0.005288839340209961,0,-42.802348162142344,124.0,-62
-124.0,0,220,124.0,6.728771924972534,282,0.004826068878173828,0,-43.1863011988995,124.0,-62
-124.0,0,220,124.0,6.738399982452393,282,0.009628057479858398,0,-43.56257517492151,124.0,-62
-124.0,0,220,124.0,6.741505861282349,282,0.0031058788299560547,0,-43.93132367142309,124.0,-62
-122.0,0,220,122.0,6.748332023620605,281,0.006826162338255948,0,-44.272697197994624,122.0,-61
-122.0,0,220,122.0,6.756441831588745,281,0.008109807968140537,0,-44.60724325403473,122.0,-61
-122.0,0,220,122.0,6.759950876235962,281,0.003509044647216797,0,-44.93509838895403,122.0,-61
-132.0,0,220,132.0,6.768714904785156,286,0.008764028549194336,0,-45.35639642117495,132.0,-66
-132.0,0,220,132.0,6.778039932250977,286,0.009325027465820312,0,-45.76926849275145,132.0,-66
-132.0,0,220,132.0,6.781710863113403,286,0.003670930862426758,0,-46.17388312289642,132.0,-66
-136.0,0,220,136.0,6.787698984146118,288,0.005988121032714844,0,-46.61040546043849,136.0,-68
-136.0,0,220,136.0,6.797518014907837,288,0.00981903076171875,0,-47.03819735122972,136.0,-68
-136.0,0,220,136.0,6.800240993499756,288,0.0027229785919189453,0,-47.457433404205126,136.0,-68
-136.0,0,220,136.0,6.807675838470459,288,0.007434844970703125,0,-47.86828473612102,136.0,-68
-136.0,0,220,136.0,6.811967849731445,288,0.004292011260986328,0,-48.2709190413986,136.0,-68
-136.0,0,220,136.0,6.817694902420044,288,0.005727052688598633,0,-48.66550066057063,136.0,-68
-136.0,0,220,136.0,6.822839975357056,288,0.005145072937011719,0,-49.05219064735922,136.0,-68
-136.0,0,220,136.0,6.829803943634033,288,0.006963968276977539,0,-49.43114683441203,136.0,-68
-140.0,0,220,140.0,6.834256887435913,290,0.004452943801879883,0,-49.84252389772379,140.0,-70
-140.0,0,220,140.0,6.839885950088501,290,0.005629062652587891,0,-50.24567341976931,140.0,-70
-140.0,0,220,140.0,6.847806930541992,290,0.007920980453491211,0,-50.64075995137392,140.0,-70
-136.0,0,220,136.0,6.855561017990112,288,0.007754087448120117,0,-50.98794475234644,136.0,-68
-136.0,0,220,136.0,6.862486839294434,288,0.006925821304321289,0,-51.328185857299516,136.0,-68
-136.0,0,220,136.0,6.866168022155762,288,0.003681182861328125,0,-51.661622140153526,136.0,-68
-136.0,0,220,136.0,6.87282395362854,288,0.00665593147277832,0,-51.988389697350456,136.0,-68
-148.0,0,220,148.0,6.878715038299561,294,0.005891084671021396,0,-52.428621903403446,148.0,-74
-148.0,0,220,148.0,6.886515855789185,294,0.007800817489623135,0,-52.86004946533537,148.0,-74
-148.0,0,220,148.0,6.89324688911438,294,0.0067310333251953125,0,-53.28284847602866,148.0,-74
-148.0,0,220,148.0,6.897977828979492,294,0.004730939865112305,0,-53.697191506508084,148.0,-74
-152.0,0,220,152.0,6.903625011444092,296,0.005647182464599609,0,-54.143247676377925,152.0,-76
-152.0,0,220,152.0,6.909399032592773,296,0.005774021148681641,0,-54.580382722850366,152.0,-76
-152.0,0,220,152.0,6.917511940002441,296,0.008112907409667969,0,-55.00877506839336,152.0,-76
-152.0,0,220,152.0,6.921284914016724,296,0.0037729740142822266,0,-55.4285995670255,152.0,-76
-138.0,0,220,138.0,6.926874876022339,289,0.005589962005615234,0,-55.70002757568499,138.0,-69
-138.0,0,220,138.0,6.933817863464355,289,0.006942987442015713,0,-55.9660270241713,138.0,-69
-138.0,0,220,138.0,6.93827486038208,289,0.0044569969177254976,0,-56.22670648368787,138.0,-69
-138.0,0,220,138.0,6.944015026092529,289,0.005740165710449219,0,-56.48217235401412,138.0,-69
-156.0,0,220,156.0,6.950201034545898,298,0.006186008453369141,0,-56.91252890693384,156.0,-78
-156.0,0,220,156.0,6.959614038467407,298,0.009413003921508789,0,-57.33427832879516,156.0,-78
-154.0,0,220,154.0,6.968794822692871,297,0.009180784225463867,0,-57.72759276221925,154.0,-77
-154.0,0,220,154.0,6.971529006958008,297,0.0027341842651367188,0,-58.11304090697487,154.0,-77
-154.0,0,220,154.0,6.979524850845337,297,0.007995843887329102,0,-58.490780088835365,154.0,-77
-154.0,0,220,154.0,6.981755971908569,297,0.002231121063232422,0,-58.86096448705865,154.0,-77
-154.0,0,220,154.0,6.98953104019165,297,0.007775068283081055,0,-59.22374519731748,154.0,-77
-152.0,0,220,152.0,7.000769853591919,296,0.011238813400268555,0,-59.55927029337113,152.0,-76
-152.0,0,220,152.0,7.00692081451416,296,0.006150960922241211,0,-59.88808488750371,152.0,-76
-154.0,0,220,154.0,7.01598596572876,297,0.00906515121459961,0,-60.23032318975363,154.0,-77
-154.0,0,220,154.0,7.018497943878174,297,0.0025119781494140625,0,-60.56571672595856,154.0,-77
-154.0,0,220,154.0,7.026532888412476,297,0.008034944534301758,0,-60.894402391439385,154.0,-77
-154.0,0,220,154.0,7.031234979629517,297,0.004702091217041016,0,-61.2165143436106,154.0,-77
-154.0,0,220,154.0,7.040143013000488,297,0.00890803337097168,0,-61.53218405673839,154.0,-77
-164.0,0,220,164.0,7.047456979751587,302,0.007313966751098633,0,-61.941540375603616,164.0,-82
-164.0,0,220,164.0,7.053956985473633,302,0.0065000057220458984,0,-62.34270956809154,164.0,-82
-164.0,0,220,164.0,7.058367013931274,302,0.0044100284576416016,0,-62.73585537672971,164.0,-82
-164.0,0,220,164.0,7.063796997070313,302,0.005429983139038974,0,-63.121138269195114,164.0,-82
-164.0,0,220,164.0,7.069499015808105,302,0.005702018737791192,0,-63.49871550381121,164.0,-82
-164.0,0,220,164.0,7.077603816986084,302,0.008104801177979404,0,-63.86874119373499,164.0,-82
-164.0,0,220,164.0,7.080343961715698,302,0.002740144729614258,0,-64.23136636986028,164.0,-82
-164.0,0,220,164.0,7.087666034698486,302,0.007322072982788086,0,-64.58673904246307,164.0,-82
-164.0,0,220,164.0,7.093350887298584,302,0.005684852600097656,0,-64.9350042616138,164.0,-82
-164.0,0,220,164.0,7.099944829940796,302,0.006593942642211914,0,-65.27630417638152,164.0,-82
-154.0,0,220,154.0,7.107844829559326,297,0.007899999618530273,0,-65.51077809285388,154.0,-77
-154.0,0,220,154.0,7.111598968505859,297,0.003754138946533203,0,-65.74056253099681,154.0,-77
-154.0,0,220,154.0,7.117718935012817,297,0.006119966506958008,0,-65.96575128037688,154.0,-77
-154.0,0,220,154.0,7.124215841293335,297,0.006496906280517578,0,-66.18643625476935,154.0,-77
-154.0,0,220,154.0,7.1300208568573,297,0.005805015563964844,0,-66.40270752967396,154.0,-77
-154.0,0,220,154.0,7.138113975524902,297,0.008093118667602539,0,-66.6146533790805,154.0,-77
-154.0,0,220,154.0,7.145740985870361,297,0.007627010345458984,0,-66.82236031149888,154.0,-77
-154.0,0,220,154.0,7.150290012359619,297,0.0045490264892578125,0,-67.02591310526891,154.0,-77
-154.0,0,220,154.0,7.155774831771851,297,0.005484819412231445,0,-67.22539484316354,154.0,-77
-154.0,0,220,154.0,7.161473989486694,297,0.00569915771484375,0,-67.42088694630027,154.0,-77
-154.0,0,220,154.0,7.170352935791016,297,0.008878946304321289,0,-67.61246920737428,154.0,-77
-154.0,0,220,154.0,7.177783012390137,297,0.007430076599121094,0,-67.8002198232268,154.0,-77
-154.0,0,220,154.0,7.184722900390625,297,0.006939888000488281,0,-67.98421542676226,154.0,-77
-154.0,0,220,154.0,7.188443899154663,297,0.003720998764038086,0,-68.16453111822702,154.0,-77
-154.0,0,220,154.0,7.193925857543945,297,0.0054819583892822266,0,-68.34124049586248,154.0,-77
-154.0,0,220,154.0,7.201690912246704,297,0.007765054702758789,0,-68.51441568594524,154.0,-77
-154.0,0,220,154.0,7.208487987518311,297,0.0067970752716073335,0,-68.68412737222634,154.0,-77
-154.0,0,220,154.0,7.214221954345703,297,0.00573396682739169,0,-68.85044482478182,154.0,-77
-154.0,0,220,154.0,7.218343019485474,297,0.004121065139770508,0,-69.01343592828619,154.0,-77
-164.0,0,220,164.0,7.228341817855835,302,0.009998798370361328,0,-69.27316720972046,164.0,-82
-164.0,0,220,164.0,7.230388879776001,302,0.0020470619201660156,0,-69.52770386552605,164.0,-82
-164.0,0,220,164.0,7.237323999404907,302,0.00693511962890625,0,-69.77714978821552,164.0,-82
-164.0,0,220,164.0,7.243858814239502,302,0.0065348148345947266,0,-70.02160679245121,164.0,-82
-164.0,0,220,164.0,7.248083829879761,302,0.004225015640258789,0,-70.26117465660218,164.0,-82
-164.0,0,220,164.0,7.25382399559021,302,0.005740165710449219,0,-70.49595116347014,164.0,-82
-164.0,0,220,164.0,7.259223937988281,302,0.005399942398071289,0,-70.72603214020073,164.0,-82
-164.0,0,220,164.0,7.267313957214355,302,0.00809001922607333,0,-70.95151149739671,164.0,-82
-164.0,0,220,164.0,7.271538019180298,302,0.004224061965943271,0,-71.17248126744877,164.0,-82
-164.0,0,220,164.0,7.277417898178101,302,0.005879878997802734,0,-71.3890316420998,164.0,-82
-164.0,0,220,164.0,7.285327911376953,302,0.007910013198852539,0,-71.6012510092578,164.0,-82
-164.0,0,220,164.0,7.289773941040039,302,0.0044460296630859375,0,-71.80922598907264,164.0,-82
-164.0,0,220,164.0,7.297699928283691,302,0.007925987243652344,0,-72.0130414692912,164.0,-82
-164.0,0,220,164.0,7.301478862762451,302,0.0037789344787597656,0,-72.21278063990538,164.0,-82
-164.0,0,220,164.0,7.307852983474731,302,0.006374120712279385,0,-72.40852502710727,164.0,-82
-164.0,0,220,164.0,7.313858985900879,302,0.006006002426148349,0,-72.60035452656513,164.0,-82
-164.0,0,220,164.0,7.32016396522522,302,0.00630497932434082,0,-72.78834743603382,164.0,-82
-164.0,0,220,164.0,7.328208923339844,302,0.008044958114624023,0,-72.97258048731314,164.0,-82
-164.0,0,220,164.0,7.331583023071289,302,0.0033740997314453125,0,-73.15312887756687,164.0,-82
-164.0,0,220,164.0,7.337520837783813,302,0.005937814712523526,0,-73.33006630001553,164.0,-82
-164.0,0,220,164.0,7.344251871109009,302,0.006731033325196201,0,-73.50346497401522,164.0,-82
-164.0,0,220,164.0,7.348740816116333,302,0.004488945007324219,0,-73.67339567453492,164.0,-82
-164.0,0,220,164.0,7.354202032089233,302,0.005461215972900391,0,-73.83992776104422,164.0,-82
-164.0,0,220,164.0,7.359869003295898,302,0.005666971206665039,0,-74.00312920582334,164.0,-82
-164.0,0,220,164.0,7.367254018783569,302,0.0073850154876708984,0,-74.16306662170688,164.0,-82
-164.0,0,220,164.0,7.371685981750488,302,0.004431962966918945,0,-74.31980528927274,164.0,-82
-164.0,0,220,164.0,7.377665042877197,302,0.005979061126708984,0,-74.47340918348728,164.0,-82
-164.0,0,220,164.0,7.386935949325562,302,0.009270906448365146,0,-74.62394099981753,164.0,-82
-164.0,0,220,164.0,7.390197038650513,302,0.0032610893249502837,0,-74.77146217982119,164.0,-82
-164.0,0,220,164.0,7.397677898406982,302,0.0074808597564697266,0,-74.91603293622477,164.0,-82
-164.0,0,220,164.0,7.404284000396729,302,0.006606101989746982,0,-75.05771227750027,164.0,-82
-168.0,0,220,168.0,7.410066843032837,304,0.00578284263610751,0,-75.23655803195027,168.0,-84
-168.0,0,220,168.0,7.415939807891846,304,0.005872964859008789,0,-75.41182687131126,168.0,-84
-168.0,0,220,168.0,7.422868013381958,304,0.006928205490112305,0,-75.58359033388504,168.0,-84
-168.0,0,220,168.0,7.427793025970459,304,0.0049250125885009766,0,-75.75191852720735,168.0,-84
-166.0,0,220,166.0,7.435482025146484,303,0.007688999176025391,0,-75.8968801566632,166.0,-83
-166.0,0,220,166.0,7.439957857131958,303,0.004475831985473633,0,-76.03894255352994,166.0,-83
-166.0,0,220,166.0,7.447827816009521,303,0.007869958877562588,0,-76.17816370245933,166.0,-83
-166.0,0,220,166.0,7.451444864273071,303,0.003617048263550693,0,-76.31460042841015,166.0,-83
-166.0,0,220,166.0,7.458096027374268,303,0.006651163101196289,0,-76.44830841984194,166.0,-83
-166.0,0,220,166.0,7.467504024505615,303,0.009407997131347656,0,-76.5793422514451,166.0,-83
-166.0,0,220,166.0,7.470166921615601,303,0.0026628971099853516,0,-76.7077554064162,166.0,-83
-176.0,0,220,176.0,7.476646900177002,308,0.006479978561401367,0,-76.93360029828787,176.0,-88
-176.0,0,220,176.0,7.483847856521606,308,0.007200956344603604,0,-77.15492829232211,176.0,-88
-176.0,0,220,176.0,7.488643884658813,308,0.004796028137207031,0,-77.37182972647567,176.0,-88
-176.0,0,220,176.0,7.495615005493164,308,0.006971120834351474,0,-77.58439313194616,176.0,-88
-202.0,0,220,202.0,7.50046181678772,321,0.004846811294555664,0,-78.05270526930722,202.0,-101
-202.0,0,220,202.0,7.508137941360474,321,0.007676124572753906,0,-78.51165116392107,202.0,-101
-202.0,0,220,202.0,7.517426013946533,321,0.00928807258605957,0,-78.96141814064265,202.0,-101
-204.0,0,220,204.0,7.52535080909729,322,0.007924795150756836,0,-79.4221897778298,204.0,-102
-204.0,0,220,204.0,7.530755043029785,322,0.005404233932495117,0,-79.8737459822732,204.0,-102
-204.0,0,220,204.0,7.537890911102295,322,0.007135868072509766,0,-80.31627106262775,204.0,-102
-204.0,0,220,204.0,7.542448997497559,322,0.004558086395263672,0,-80.74994564137519,204.0,-102
-202.0,0,220,202.0,7.548686981201172,321,0.006237983703613281,0,-81.15494672854769,202.0,-101
-202.0,0,220,202.0,7.555969953536987,321,0.00728297233581543,0,-81.55184779397672,202.0,-101
-202.0,0,220,202.0,7.561501026153564,321,0.00553107261657626,0,-81.94081083809718,202.0,-101
-202.0,0,220,202.0,7.572154998779297,321,0.01065397262573331,0,-82.32199462133524,202.0,-101
-202.0,0,220,202.0,7.579463958740234,321,0.0073089599609375,0,-82.69555472890852,202.0,-101
-202.0,0,220,202.0,7.587990999221802,321,0.008527040481567383,0,-83.06164363433034,202.0,-101
-202.0,0,220,202.0,7.591929912567139,321,0.003938913345336914,0,-83.42041076164372,202.0,-101
-202.0,0,220,202.0,7.597792863845825,321,0.0058629512786865234,0,-83.77200254641085,202.0,-101
